total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
60,30,0.6,0.8,5,5,0.91,2.3052,0.9085
60,30,0.6,0.8,5,7,0.9433,2.7598,0.939
60,30,0.6,0.8,7,3,0.9357,1.5806,0.9356
60,30,0.6,0.8,7,5,0.9381,2.2991,0.933
60,30,0.6,0.8,7,7,0.9286,2.7864,0.9275
60,30,0.6,0.8,9,3,0.9333,1.5857,0.9333
60,30,0.6,0.8,9,5,0.9148,2.3071,0.9143
60,30,0.6,0.8,9,7,0.9407,2.7579,0.9377
60,30,0.6,0.8,11,3,0.9348,1.5771,0.9344
60,30,0.6,0.8,11,5,0.947,2.261,0.9421
60,30,0.6,0.8,11,7,0.9515,2.778,0.9511
60,30,0.8,0.2,3,3,0.8722,1.5728,0.8708
60,30,0.8,0.2,3,5,0.9056,2.2974,0.9011
60,30,0.8,0.2,3,7,0.9167,2.783,0.9138
60,30,0.8,0.2,5,3,0.9,1.5832,0.9
60,30,0.8,0.2,5,5,0.9533,2.2868,0.9517
60,30,0.8,0.2,5,7,0.94,2.7265,0.9375
60,30,0.8,0.2,7,3,0.8905,1.5824,0.8908
60,30,0.8,0.2,7,5,0.9357,2.2894,0.9366
60,30,0.8,0.2,7,7,0.9238,2.7497,0.9154
60,30,0.8,0.2,9,3,0.85,1.4627,0.8277
60,30,0.8,0.2,9,5,0.9296,2.2477,0.9248
60,30,0.8,0.2,9,7,0.9537,2.495,0.9326
60,30,0.8,0.2,11,3,0.9121,1.5747,0.9101
60,30,0.8,0.2,11,5,0.9106,2.2425,0.9047
60,30,0.8,0.2,11,7,0.9515,2.7277,0.9479
60,30,0.8,0.4,3,3,0.9222,1.5716,0.9189
60,30,0.8,0.4,3,5,0.9222,2.2387,0.9184
60,30,0.8,0.4,3,7,0.9278,2.6873,0.9175
60,30,0.8,0.4,5,3,0.93,1.5352,0.9267
60,30,0.8,0.4,5,5,0.9467,2.2533,0.9472
60,30,0.8,0.4,5,7,0.95,2.7684,0.9525
60,30,0.8,0.4,7,3,0.9,1.575,0.8974
60,30,0.8,0.4,7,5,0.9333,2.2964,0.9335
60,30,0.8,0.4,7,7,0.9405,2.7455,0.9313
60,30,0.8,0.4,9,3,0.913,1.5425,0.9095
60,30,0.8,0.4,9,5,0.9407,2.2549,0.9326
60,30,0.8,0.4,9,7,0.9111,2.7699,0.9021
60,30,0.8,0.4,11,3,0.9106,1.5748,0.9098
60,30,0.8,0.4,11,5,0.9318,2.2362,0.9258
60,30,0.8,0.4,11,7,0.9197,2.7266,0.9162
60,30,0.8,0.6,3,3,0.8833,1.5764,0.8817
60,30,0.8,0.6,3,5,0.9111,2.2838,0.9109
60,30,0.8,0.6,3,7,0.9222,2.7833,0.9246
60,30,0.8,0.6,5,3,0.91,1.5547,0.9077
60,30,0.8,0.6,5,5,0.93,2.2583,0.9259
60,30,0.8,0.6,5,7,0.9467,2.7359,0.9312
60,30,0.8,0.6,7,3,0.8571,1.5771,0.8553
60,30,0.8,0.6,7,5,0.9238,2.2936,0.9215
60,30,0.8,0.6,7,7,0.9238,2.7687,0.918
60,30,0.8,0.6,9,3,0.8944,1.5842,0.8941
60,30,0.8,0.6,9,5,0.9148,2.2627,0.9134
60,30,0.8,0.6,9,7,0.9148,2.7356,0.916
60,30,0.8,0.6,11,3,0.9,1.5296,0.8942
60,30,0.8,0.6,11,5,0.9106,2.3068,0.909
60,30,0.8,0.6,11,7,0.9455,2.6975,0.9382
60,30,0.8,0.8,3,3,0.9222,1.5867,0.9219
60,30,0.8,0.8,3,5,0.9556,2.2198,0.9516
60,30,0.8,0.8,3,7,0.9444,2.6757,0.9452
60,30,0.8,0.8,5,3,0.9067,1.5652,0.9055
60,30,0.8,0.8,5,5,0.8833,2.236,0.8763
60,30,0.8,0.8,5,7,0.95,2.7466,0.9468
60,30,0.8,0.8,7,3,0.9071,1.5659,0.904
60,30,0.8,0.8,7,5,0.9048,2.2786,0.9022
60,30,0.8,0.8,7,7,0.9476,2.7143,0.9398
60,30,0.8,0.8,9,3,0.9074,1.5743,0.9071
60,30,0.8,0.8,9,5,0.8907,2.2961,0.8861
60,30,0.8,0.8,9,7,0.9241,2.7472,0.9237
60,30,0.8,0.8,11,3,0.9076,1.5402,0.9053
60,30,0.8,0.8,11,5,0.9227,2.2435,0.9121
60,30,0.8,0.8,11,7,0.9197,2.7689,0.9197
60,40,0.2,0.2,3,3,0.9278,1.5705,0.9304
60,40,0.2,0.2,3,5,0.9667,2.2869,0.9677
60,40,0.2,0.2,3,7,0.9667,2.7385,0.9627
60,40,0.2,0.2,5,3,0.9467,1.5751,0.9463
60,40,0.2,0.2,5,5,0.9667,2.2459,0.9647
60,40,0.2,0.2,5,7,0.96,2.7408,0.9611
60,40,0.2,0.2,7,3,0.9452,1.5353,0.9437
60,40,0.2,0.2,7,5,0.9714,2.2663,0.9674
60,40,0.2,0.2,7,7,0.9619,2.7513,0.9581
60,40,0.2,0.2,9,3,0.9648,1.5592,0.9633
60,40,0.2,0.2,9,5,0.9444,2.2822,0.9432
60,40,0.2,0.2,9,7,0.9611,2.6543,0.9563
60,40,0.2,0.2,11,3,0.9591,1.5633,0.9586
60,40,0.2,0.2,11,5,0.9636,2.2757,0.9639
60,40,0.2,0.2,11,7,0.9788,2.7409,0.9768
60,40,0.2,0.4,3,3,0.9278,1.564,0.9229
60,40,0.2,0.4,3,5,0.9722,2.3092,0.9719
60,40,0.2,0.4,3,7,0.9778,2.75,0.9808
60,40,0.2,0.4,5,3,0.9667,1.5743,0.9661
60,40,0.2,0.4,5,5,0.9733,2.2739,0.9734
60,40,0.2,0.4,5,7,0.9633,2.6847,0.9678
60,40,0.2,0.4,7,3,0.9667,1.5632,0.9662
60,40,0.2,0.4,7,5,0.9714,2.2471,0.9691
60,40,0.2,0.4,7,7,0.9738,2.7787,0.974
60,40,0.2,0.4,9,3,0.9333,1.5845,0.9333
60,40,0.2,0.4,9,5,0.9481,2.3022,0.9469
60,40,0.2,0.4,9,7,0.9796,2.7569,0.9795
60,40,0.2,0.4,11,3,0.9424,1.563,0.941
60,40,0.2,0.4,11,5,0.9682,2.1769,0.9651
60,40,0.2,0.4,11,7,0.9773,2.7852,0.9766
60,40,0.2,0.6,3,3,0.9611,1.5786,0.9609
60,40,0.2,0.6,3,5,0.9778,2.233,0.9737
60,40,0.2,0.6,3,7,0.9778,2.7642,0.9761
60,40,0.2,0.6,5,3,0.96,1.5695,0.9606
60,40,0.2,0.6,5,5,0.9567,2.2705,0.9502
60,40,0.2,0.6,5,7,0.9767,2.6941,0.9711
60,40,0.2,0.6,7,3,0.9143,1.564,0.9113
60,40,0.2,0.6,7,5,0.9381,2.3031,0.9379
60,40,0.2,0.6,7,7,0.9714,2.7056,0.9704
60,40,0.2,0.6,9,3,0.9259,1.498,0.9146
60,40,0.2,0.6,9,5,0.9556,2.3097,0.9564
60,40,0.2,0.6,9,7,0.9704,2.7105,0.9682
60,40,0.2,0.6,11,3,0.9576,1.5839,0.9576
60,40,0.2,0.6,11,5,0.9727,2.2449,0.9693
60,40,0.2,0.6,11,7,0.9773,2.6961,0.975
60,40,0.2,0.8,3,3,0.9444,1.5711,0.9438
60,40,0.2,0.8,3,5,0.9611,2.2969,0.9626
60,40,0.2,0.8,3,7,0.9444,2.7285,0.9448
60,40,0.2,0.8,5,3,0.9367,1.5597,0.9352
60,40,0.2,0.8,5,5,0.9367,2.2213,0.923
60,40,0.2,0.8,5,7,0.96,2.7117,0.9623
60,40,0.2,0.8,7,3,0.9381,1.5216,0.9321
60,40,0.2,0.8,7,5,0.9595,2.2148,0.9551
60,40,0.2,0.8,7,7,0.95,2.7272,0.95
60,40,0.2,0.8,9,3,0.9426,1.5549,0.9407
60,40,0.2,0.8,9,5,0.9648,2.3116,0.9641
60,40,0.2,0.8,9,7,0.9722,2.777,0.9705
60,40,0.2,0.8,11,3,0.9576,1.5641,0.9571
60,40,0.2,0.8,11,5,0.9652,2.2227,0.9628
60,40,0.2,0.8,11,7,0.9712,2.6942,0.9702
60,40,0.4,0.2,3,3,0.9111,1.5261,0.9106
60,40,0.4,0.2,3,5,0.9389,2.2555,0.9349
60,40,0.4,0.2,3,7,0.9667,2.7433,0.9607
60,40,0.4,0.2,5,3,0.9333,1.5665,0.9332
60,40,0.4,0.2,5,5,0.9533,2.2224,0.9422
60,40,0.4,0.2,5,7,0.96,2.7656,0.9564
60,40,0.4,0.2,7,3,0.9333,1.5251,0.9264
60,40,0.4,0.2,7,5,0.9524,2.2845,0.9552
60,40,0.4,0.2,7,7,0.95,2.7368,0.9524
60,40,0.4,0.2,9,3,0.937,1.5721,0.937
60,40,0.4,0.2,9,5,0.9556,2.2913,0.9549
60,40,0.4,0.2,9,7,0.9833,2.7715,0.9826
60,40,0.4,0.2,11,3,0.9333,1.5803,0.9328
60,40,0.4,0.2,11,5,0.953,2.2174,0.9507
60,40,0.4,0.2,11,7,0.95,2.6957,0.9437
60,40,0.4,0.4,3,3,0.9222,1.5369,0.9225
60,40,0.4,0.4,3,5,0.9611,2.2413,0.9549
60,40,0.4,0.4,3,7,0.9389,2.6838,0.9335
60,40,0.4,0.4,5,3,0.9467,1.5767,0.946
60,40,0.4,0.4,5,5,0.9433,2.2711,0.9416
60,40,0.4,0.4,5,7,0.9433,2.7874,0.9433
60,40,0.4,0.4,7,3,0.9024,1.5435,0.9006
60,40,0.4,0.4,7,5,0.9381,2.2649,0.9348
60,40,0.4,0.4,7,7,0.95,2.7329,0.9473
60,40,0.4,0.4,9,3,0.9296,1.5379,0.9248
60,40,0.4,0.4,9,5,0.963,2.2122,0.963
60,40,0.4,0.4,9,7,0.963,2.7316,0.9614
60,40,0.4,0.4,11,3,0.9424,1.559,0.9399
60,40,0.4,0.4,11,5,0.9561,2.3029,0.9526
60,40,0.4,0.4,11,7,0.9652,2.6891,0.9639
60,40,0.4,0.6,3,3,0.9278,1.5314,0.9245
60,40,0.4,0.6,3,5,0.9222,2.2441,0.9173
60,40,0.4,0.6,3,7,0.9111,2.7443,0.9032
60,40,0.4,0.6,5,3,0.9433,1.5599,0.9414
60,40,0.4,0.6,5,5,0.9467,2.1825,0.9442
60,40,0.4,0.6,5,7,0.9533,2.6883,0.9495
60,40,0.4,0.6,7,3,0.9357,1.5814,0.9362
60,40,0.4,0.6,7,5,0.9619,2.2456,0.9584
60,40,0.4,0.6,7,7,0.9524,2.7728,0.952
60,40,0.4,0.6,9,3,0.9204,1.5764,0.919
60,40,0.4,0.6,9,5,0.9407,2.2651,0.9393
60,40,0.4,0.6,9,7,0.9463,2.7248,0.9463
60,40,0.4,0.6,11,3,0.9424,1.5354,0.9386
60,40,0.4,0.6,11,5,0.9424,2.2816,0.9415
60,40,0.4,0.6,11,7,0.9606,2.7223,0.959
60,40,0.4,0.8,3,3,0.9389,1.5771,0.9391
60,40,0.4,0.8,3,5,0.9667,2.2591,0.9633
60,40,0.4,0.8,3,7,0.9611,2.7651,0.9642
60,40,0.4,0.8,5,3,0.9033,1.5807,0.9035
60,40,0.4,0.8,5,5,0.94,2.262,0.9362
60,40,0.4,0.8,5,7,0.95,2.6214,0.9378
60,40,0.4,0.8,7,3,0.8905,1.5692,0.8888
60,40,0.4,0.8,7,5,0.9381,2.2782,0.9401
60,40,0.4,0.8,7,7,0.9643,2.7975,0.9635
60,40,0.4,0.8,9,3,0.9556,1.5768,0.9557
60,40,0.4,0.8,9,5,0.9222,2.2609,0.9195
60,40,0.4,0.8,9,7,0.9778,2.7115,0.9768
60,40,0.4,0.8,11,3,0.9424,1.5663,0.9418
60,40,0.4,0.8,11,5,0.9515,2.299,0.9504
60,40,0.4,0.8,11,7,0.9379,2.7935,0.9377
60,40,0.6,0.2,3,3,0.9222,1.5495,0.9197
60,40,0.6,0.2,3,5,0.9333,2.2748,0.9333
60,40,0.6,0.2,3,7,0.9444,2.7274,0.9402
60,40,0.6,0.2,5,3,0.89,1.5479,0.885
60,40,0.6,0.2,5,5,0.9267,2.2623,0.9218
60,40,0.6,0.2,5,7,0.96,2.7627,0.9568
60,40,0.6,0.2,7,3,0.9048,1.5312,0.8999
60,40,0.6,0.2,7,5,0.9286,2.2992,0.9295
60,40,0.6,0.2,7,7,0.9357,2.7639,0.9324
60,40,0.6,0.2,9,3,0.9074,1.5749,0.9067
60,40,0.6,0.2,9,5,0.9222,2.2885,0.9182
60,40,0.6,0.2,9,7,0.9296,2.7339,0.9255
60,40,0.6,0.2,11,3,0.9076,1.5772,0.9069
60,40,0.6,0.2,11,5,0.9303,2.2612,0.9249
60,40,0.6,0.2,11,7,0.9515,2.7429,0.9453
60,40,0.6,0.4,3,3,0.9389,1.5593,0.9341
60,40,0.6,0.4,3,5,0.9556,2.3108,0.9563
60,40,0.6,0.4,3,7,0.9222,2.7264,0.9161
60,40,0.6,0.4,5,3,0.93,1.5835,0.9303
60,40,0.6,0.4,5,5,0.94,2.258,0.9406
60,40,0.6,0.4,5,7,0.9533,2.7656,0.951
60,40,0.6,0.4,7,3,0.8952,1.516,0.8844
60,40,0.6,0.4,7,5,0.8738,2.2913,0.8703
60,40,0.6,0.4,7,7,0.9571,2.7705,0.9563
60,40,0.6,0.4,9,3,0.9241,1.5532,0.9216
60,40,0.6,0.4,9,5,0.9426,2.2969,0.9422
60,40,0.6,0.4,9,7,0.9241,2.7601,0.9216
60,40,0.6,0.4,11,3,0.9288,1.5819,0.9284
60,40,0.6,0.4,11,5,0.9424,2.2897,0.9442
60,40,0.6,0.4,11,7,0.9439,2.7799,0.9434
60,40,0.6,0.6,3,3,0.8889,1.5831,0.8882
60,40,0.6,0.6,3,5,0.9389,2.1648,0.932
60,40,0.6,0.6,3,7,0.9278,2.7481,0.9255
60,40,0.6,0.6,5,3,0.91,1.5183,0.9028
60,40,0.6,0.6,5,5,0.9533,2.3091,0.9533
60,40,0.6,0.6,5,7,0.9333,2.7323,0.9345
60,40,0.6,0.6,7,3,0.9143,1.5742,0.9125
60,40,0.6,0.6,7,5,0.9238,2.2983,0.9248
60,40,0.6,0.6,7,7,0.95,2.6776,0.9426
60,40,0.6,0.6,9,3,0.9259,1.5379,0.9203
60,40,0.6,0.6,9,5,0.9426,2.2053,0.9306
60,40,0.6,0.6,9,7,0.9241,2.7982,0.9237
60,40,0.6,0.6,11,3,0.9394,1.5804,0.9388
60,40,0.6,0.6,11,5,0.9318,2.2807,0.9313
60,40,0.6,0.6,11,7,0.9485,2.6702,0.9414
60,40,0.6,0.8,3,3,0.9222,1.5308,0.9163
60,40,0.6,0.8,3,5,0.9056,2.2924,0.9
60,40,0.6,0.8,3,7,0.9222,2.7523,0.9173
60,40,0.6,0.8,5,3,0.92,1.5662,0.9201
60,40,0.6,0.8,5,5,0.9267,2.2629,0.9222
60,40,0.6,0.8,5,7,0.94,2.759,0.9418
60,40,0.6,0.8,7,3,0.9024,1.5774,0.9013
60,40,0.6,0.8,7,5,0.9333,2.2809,0.9291
60,40,0.6,0.8,7,7,0.9095,2.7672,0.9071
60,40,0.6,0.8,9,3,0.9019,1.5633,0.8991
60,40,0.6,0.8,9,5,0.937,2.2949,0.9367
60,40,0.6,0.8,9,7,0.9241,2.7515,0.9221
60,40,0.6,0.8,11,3,0.9242,1.5681,0.9226
60,40,0.6,0.8,11,5,0.9152,2.2651,0.9109
60,40,0.6,0.8,11,7,0.947,2.7694,0.9456
