total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy
140,40,0.2,0.4,9,3,0.9683
140,40,0.2,0.4,9,5,0.0
140,40,0.2,0.4,9,7,0.9762
140,40,0.2,0.4,11,3,0.9747
140,40,0.2,0.4,11,5,0.9623
140,40,0.2,0.4,11,7,0.9669
140,40,0.2,0.6,3,3,0.95
140,40,0.2,0.6,3,5,0.9667
140,40,0.2,0.6,3,7,0.9643
140,40,0.2,0.6,5,3,0.95
140,40,0.2,0.6,5,5,0.9614
140,40,0.2,0.6,5,7,0.9671
140,40,0.2,0.6,7,3,0.9714
140,40,0.2,0.6,7,5,0.9704
140,40,0.2,0.6,7,7,0.9745
140,40,0.2,0.6,9,3,0.9659
140,40,0.2,0.6,9,5,0.9722
140,40,0.2,0.6,9,7,0.9635
140,40,0.2,0.6,11,3,0.0
140,40,0.2,0.6,11,5,0.0
140,40,0.2,0.6,11,7,0.9766
140,40,0.2,0.8,3,3,0.9619
140,40,0.2,0.8,3,5,0.9571
140,40,0.2,0.8,3,7,0.9476
140,40,0.2,0.8,5,3,0.9543
140,40,0.2,0.8,5,5,0.9643
140,40,0.2,0.8,5,7,0.9786
140,40,0.2,0.8,7,3,0.0
140,40,0.2,0.8,7,5,0.9684
140,40,0.2,0.8,7,7,0.0
140,40,0.2,0.8,9,3,0.969
140,40,0.2,0.8,9,5,0.0
140,40,0.2,0.8,9,7,0.0
140,40,0.2,0.8,11,3,0.0
140,40,0.2,0.8,11,5,0.0
140,40,0.2,0.8,11,7,0.0
140,40,0.4,0.2,3,3,0.9095
140,40,0.4,0.2,3,5,0.9667
140,40,0.4,0.2,3,7,0.9548
140,40,0.4,0.2,5,3,0.9457
140,40,0.4,0.2,5,5,0.9443
140,40,0.4,0.2,5,7,0.9714
140,40,0.4,0.2,7,3,0.9408
140,40,0.4,0.2,7,5,0.9653
140,40,0.4,0.2,7,7,0.9612
140,40,0.4,0.2,9,3,0.0
140,40,0.4,0.2,9,5,0.9508
140,40,0.4,0.2,9,7,0.9738
140,40,0.4,0.2,11,3,0.0
140,40,0.4,0.2,11,5,0.9461
140,40,0.4,0.2,11,7,0.9513
140,40,0.4,0.4,3,3,0.9119
140,40,0.4,0.4,3,5,0.9405
140,40,0.4,0.4,3,7,0.981
140,40,0.4,0.4,5,3,0.95
140,40,0.4,0.4,5,5,0.9643
140,40,0.4,0.4,5,7,0.9657
140,40,0.4,0.4,7,3,0.9357
140,40,0.4,0.4,7,5,0.9633
140,40,0.4,0.4,7,7,0.9612
140,40,0.4,0.4,9,3,0.0
140,40,0.4,0.4,9,5,0.9754
140,40,0.4,0.4,9,7,0.9548
140,40,0.4,0.4,11,3,0.0
140,40,0.4,0.4,11,5,0.9539
140,40,0.4,0.4,11,7,0.0
140,40,0.4,0.6,3,3,0.931
140,40,0.4,0.6,3,5,0.9643
140,40,0.4,0.6,3,7,0.9548
140,40,0.4,0.6,5,3,0.0
140,40,0.4,0.6,5,5,0.9586
140,40,0.4,0.6,5,7,0.9743
140,40,0.4,0.6,7,3,0.0
140,40,0.4,0.6,7,5,0.9571
140,40,0.4,0.6,7,7,0.0
140,40,0.4,0.6,9,3,0.0
140,40,0.4,0.6,9,5,0.0
140,40,0.4,0.6,9,7,0.0
140,40,0.4,0.6,11,3,0.0
140,40,0.4,0.6,11,5,0.0
140,40,0.4,0.6,11,7,0.0
140,40,0.4,0.8,3,3,0.9476
140,40,0.4,0.8,3,5,0.9238
140,40,0.4,0.8,3,7,0.9619
140,40,0.4,0.8,5,3,0.0
140,40,0.4,0.8,5,5,0.0
140,40,0.4,0.8,5,7,0.9771
140,40,0.4,0.8,7,3,0.0
140,40,0.4,0.8,7,5,0.0
140,40,0.4,0.8,7,7,0.0
140,40,0.4,0.8,9,3,0.0
140,40,0.4,0.8,9,5,0.0
140,40,0.4,0.8,9,7,0.9635
140,40,0.4,0.8,11,3,0.0
140,40,0.4,0.8,11,5,0.0
140,40,0.4,0.8,11,7,0.0
140,40,0.6,0.2,3,3,0.9452
140,40,0.6,0.2,3,5,0.9
140,40,0.6,0.2,3,7,0.9333
140,40,0.6,0.2,5,3,0.9143
140,40,0.6,0.2,5,5,0.9271
140,40,0.6,0.2,5,7,0.9429
140,40,0.6,0.2,7,3,0.9194
140,40,0.6,0.2,7,5,0.948
140,40,0.6,0.2,7,7,0.9276
140,40,0.6,0.2,9,3,0.9397
140,40,0.6,0.2,9,5,0.9254
140,40,0.6,0.2,9,7,0.9405
140,40,0.6,0.2,11,3,0.9429
140,40,0.6,0.2,11,5,0.0
140,40,0.6,0.2,11,7,0.0
140,40,0.6,0.4,3,3,0.9405
140,40,0.6,0.4,3,5,0.9405
140,40,0.6,0.4,3,7,0.969
140,40,0.6,0.4,5,3,0.9329
140,40,0.6,0.4,5,5,0.9443
140,40,0.6,0.4,5,7,0.9471
140,40,0.6,0.4,7,3,0.0
140,40,0.6,0.4,7,5,0.0
140,40,0.6,0.4,7,7,0.9388
140,40,0.6,0.4,9,3,0.0
140,40,0.6,0.4,9,5,0.9587
140,40,0.6,0.4,9,7,0.9381
140,40,0.6,0.4,11,3,0.0
140,40,0.6,0.4,11,5,0.0
140,40,0.6,0.4,11,7,0.0
140,40,0.6,0.6,3,3,0.9143
140,40,0.6,0.6,3,5,0.9381
140,40,0.6,0.6,3,7,0.9476
140,40,0.6,0.6,5,3,0.9357
140,40,0.6,0.6,5,5,0.9414
140,40,0.6,0.6,5,7,0.9557
140,40,0.6,0.6,7,3,0.0
140,40,0.6,0.6,7,5,0.9469
140,40,0.6,0.6,7,7,0.9388
140,40,0.6,0.6,9,3,0.0
140,40,0.6,0.6,9,5,0.0
140,40,0.6,0.6,9,7,0.0
140,40,0.6,0.6,11,3,0.0
140,40,0.6,0.6,11,5,0.0
140,40,0.6,0.6,11,7,0.0
140,40,0.6,0.8,3,3,0.9071
140,40,0.6,0.8,3,5,0.9452
140,40,0.6,0.8,3,7,0.9333
140,40,0.6,0.8,5,3,0.9343
140,40,0.6,0.8,5,5,0.9457
140,40,0.6,0.8,5,7,0.93
140,40,0.6,0.8,7,3,0.0
140,40,0.6,0.8,7,5,0.9398
140,40,0.6,0.8,7,7,0.9571
140,40,0.6,0.8,9,3,0.0
140,40,0.6,0.8,9,5,0.0
140,40,0.6,0.8,9,7,0.0
140,40,0.6,0.8,11,3,0.0
140,40,0.6,0.8,11,5,0.0
140,40,0.6,0.8,11,7,0.0
140,40,0.8,0.2,3,3,0.9119
140,40,0.8,0.2,3,5,0.9714
140,40,0.8,0.2,3,7,0.95
140,40,0.8,0.2,5,3,0.94
140,40,0.8,0.2,5,5,0.9
140,40,0.8,0.2,5,7,0.92
140,40,0.8,0.2,7,3,0.9235
140,40,0.8,0.2,7,5,0.9367
140,40,0.8,0.2,7,7,0.9255
140,40,0.8,0.2,9,3,0.9413
140,40,0.8,0.2,9,5,0.0
140,40,0.8,0.2,9,7,0.9516
140,40,0.8,0.2,11,3,0.0
140,40,0.8,0.2,11,5,0.0
140,40,0.8,0.2,11,7,0.9403
140,40,0.8,0.4,3,3,0.919
140,40,0.8,0.4,3,5,0.9167
140,40,0.8,0.4,3,7,0.9429
140,40,0.8,0.4,5,3,0.9029
140,40,0.8,0.4,5,5,0.94
140,40,0.8,0.4,5,7,0.9271
140,40,0.8,0.4,7,3,0.9112
140,40,0.8,0.4,7,5,0.0
140,40,0.8,0.4,7,7,0.9286
140,40,0.8,0.4,9,3,0.0
140,40,0.8,0.4,9,5,0.0
140,40,0.8,0.4,9,7,0.954
140,40,0.8,0.4,11,3,0.0
140,40,0.8,0.4,11,5,0.0
140,40,0.8,0.4,11,7,0.0
140,40,0.8,0.6,3,3,0.9357
140,40,0.8,0.6,3,5,0.9214
140,40,0.8,0.6,3,7,0.9238
140,40,0.8,0.6,5,3,0.9357
140,40,0.8,0.6,5,5,0.92
140,40,0.8,0.6,5,7,0.9443
140,40,0.8,0.6,7,3,0.0
140,40,0.8,0.6,7,5,0.0
140,40,0.8,0.6,7,7,0.0
140,40,0.8,0.6,9,3,0.0
140,40,0.8,0.6,9,5,0.0
140,40,0.8,0.6,9,7,0.0
140,40,0.8,0.6,11,3,0.0
140,40,0.8,0.6,11,5,0.0
140,40,0.8,0.6,11,7,0.0
140,40,0.8,0.8,3,3,0.9071
140,40,0.8,0.8,3,5,0.9071
140,40,0.8,0.8,3,7,0.9333
140,40,0.8,0.8,5,3,0.0
140,40,0.8,0.8,5,5,0.0
140,40,0.8,0.8,5,7,0.9257
140,40,0.8,0.8,7,3,0.0
140,40,0.8,0.8,7,5,0.9449
140,40,0.8,0.8,7,7,0.0
140,40,0.8,0.8,9,3,0.0
140,40,0.8,0.8,9,5,0.0
140,40,0.8,0.8,9,7,0.0
140,40,0.8,0.8,11,3,0.0
140,40,0.8,0.8,11,5,0.0
140,40,0.8,0.8,11,7,0.0
140,50,0.2,0.2,3,3,0.9476
140,50,0.2,0.2,3,5,0.9524
140,50,0.2,0.2,3,7,0.9738
140,50,0.2,0.2,5,3,0.9586
140,50,0.2,0.2,5,5,0.9629
140,50,0.2,0.2,5,7,0.9571
140,50,0.2,0.2,7,3,0.9663
140,50,0.2,0.2,7,5,0.9449
140,50,0.2,0.2,7,7,0.9724
140,50,0.2,0.2,9,3,0.9516
140,50,0.2,0.2,9,5,0.9659
140,50,0.2,0.2,9,7,0.9667
140,50,0.2,0.2,11,3,0.9539
140,50,0.2,0.2,11,5,0.9675
140,50,0.2,0.2,11,7,0.9695
140,50,0.2,0.4,3,3,0.931
140,50,0.2,0.4,3,5,0.9595
140,50,0.2,0.4,3,7,0.9643
140,50,0.2,0.4,5,3,0.9671
140,50,0.2,0.4,5,5,0.9571
140,50,0.2,0.4,5,7,0.9814
140,50,0.2,0.4,7,3,0.9704
140,50,0.2,0.4,7,5,0.9633
140,50,0.2,0.4,7,7,0.9704
140,50,0.2,0.4,9,3,0.9595
140,50,0.2,0.4,9,5,0.9516
140,50,0.2,0.4,9,7,0.9762
140,50,0.2,0.4,11,3,0.0
140,50,0.2,0.4,11,5,0.9604
140,50,0.2,0.4,11,7,0.9675
140,50,0.2,0.6,3,3,0.9643
140,50,0.2,0.6,3,5,0.9524
140,50,0.2,0.6,3,7,0.9833
140,50,0.2,0.6,5,3,0.96
140,50,0.2,0.6,5,5,0.9386
140,50,0.2,0.6,5,7,0.9771
140,50,0.2,0.6,7,3,0.9724
140,50,0.2,0.6,7,5,0.9684
140,50,0.2,0.6,7,7,0.9776
140,50,0.2,0.6,9,3,0.9667
140,50,0.2,0.6,9,5,0.9762
140,50,0.2,0.6,9,7,0.9849
140,50,0.2,0.6,11,3,0.0
140,50,0.2,0.6,11,5,0.0
140,50,0.2,0.6,11,7,0.9481
140,50,0.2,0.8,3,3,0.9548
140,50,0.2,0.8,3,5,0.9595
140,50,0.2,0.8,3,7,0.9786
140,50,0.2,0.8,5,3,0.9629
140,50,0.2,0.8,5,5,0.9657
140,50,0.2,0.8,5,7,0.9671
140,50,0.2,0.8,7,3,0.9622
140,50,0.2,0.8,7,5,0.9714
140,50,0.2,0.8,7,7,0.9684
140,50,0.2,0.8,9,3,0.0
140,50,0.2,0.8,9,5,0.977
140,50,0.2,0.8,9,7,0.9746
140,50,0.2,0.8,11,3,0.0
140,50,0.2,0.8,11,5,0.0
140,50,0.2,0.8,11,7,0.9753
140,50,0.4,0.2,3,3,0.9429
140,50,0.4,0.2,3,5,0.931
140,50,0.4,0.2,3,7,0.9429
140,50,0.4,0.2,5,3,0.9657
140,50,0.4,0.2,5,5,0.9443
140,50,0.4,0.2,5,7,0.9643
140,50,0.4,0.2,7,3,0.9357
140,50,0.4,0.2,7,5,0.9561
140,50,0.4,0.2,7,7,0.9724
140,50,0.4,0.2,9,3,0.9325
140,50,0.4,0.2,9,5,0.9532
140,50,0.4,0.2,9,7,0.9413
140,50,0.4,0.2,11,3,0.9377
140,50,0.4,0.2,11,5,0.9513
140,50,0.4,0.2,11,7,0.939
140,50,0.4,0.4,3,3,0.9524
140,50,0.4,0.4,3,5,0.95
140,50,0.4,0.4,3,7,0.9476
140,50,0.4,0.4,5,3,0.9257
140,50,0.4,0.4,5,5,0.9471
140,50,0.4,0.4,5,7,0.96
140,50,0.4,0.4,7,3,0.9582
140,50,0.4,0.4,7,5,0.9571
140,50,0.4,0.4,7,7,0.9694
140,50,0.4,0.4,9,3,0.9317
140,50,0.4,0.4,9,5,0.0
140,50,0.4,0.4,9,7,0.9706
140,50,0.4,0.4,11,3,0.0
140,50,0.4,0.4,11,5,0.9552
140,50,0.4,0.4,11,7,0.9727
140,50,0.4,0.6,3,3,0.9643
140,50,0.4,0.6,3,5,0.9738
140,50,0.4,0.6,3,7,0.9452
140,50,0.4,0.6,5,3,0.9243
140,50,0.4,0.6,5,5,0.9386
140,50,0.4,0.6,5,7,0.9557
140,50,0.4,0.6,7,3,0.9531
140,50,0.4,0.6,7,5,0.952
140,50,0.4,0.6,7,7,0.9561
140,50,0.4,0.6,9,3,0.0
140,50,0.4,0.6,9,5,0.9563
140,50,0.4,0.6,9,7,0.0
140,50,0.4,0.6,11,3,0.0
140,50,0.4,0.6,11,5,0.0
140,50,0.4,0.6,11,7,0.0
140,50,0.4,0.8,3,3,0.9524
140,50,0.4,0.8,3,5,0.9333
140,50,0.4,0.8,3,7,0.9667
140,50,0.4,0.8,5,3,0.9357
140,50,0.4,0.8,5,5,0.95
140,50,0.4,0.8,5,7,0.9429
140,50,0.4,0.8,7,3,0.9316
140,50,0.4,0.8,7,5,0.0
140,50,0.4,0.8,7,7,0.9612
140,50,0.4,0.8,9,3,0.0
140,50,0.4,0.8,9,5,0.0
140,50,0.4,0.8,9,7,0.0
140,50,0.4,0.8,11,3,0.0
140,50,0.4,0.8,11,5,0.0
140,50,0.4,0.8,11,7,0.0
140,50,0.6,0.2,3,3,0.8929
140,50,0.6,0.2,3,5,0.9405
140,50,0.6,0.2,3,7,0.9524
140,50,0.6,0.2,5,3,0.9
140,50,0.6,0.2,5,5,0.9543
140,50,0.6,0.2,5,7,0.9186
140,50,0.6,0.2,7,3,0.9367
140,50,0.6,0.2,7,5,0.9276
140,50,0.6,0.2,7,7,0.9296
140,50,0.6,0.2,9,3,0.9421
140,50,0.6,0.2,9,5,0.954
140,50,0.6,0.2,9,7,0.9683
140,50,0.6,0.2,11,3,0.937
140,50,0.6,0.2,11,5,0.9513
140,50,0.6,0.2,11,7,0.9312
140,50,0.6,0.4,3,3,0.9167
140,50,0.6,0.4,3,5,0.9381
140,50,0.6,0.4,3,7,0.9214
140,50,0.6,0.4,5,3,0.9214
140,50,0.6,0.4,5,5,0.9343
140,50,0.6,0.4,5,7,0.9443
140,50,0.6,0.4,7,3,0.9184
140,50,0.6,0.4,7,5,0.9429
140,50,0.6,0.4,7,7,0.9204
140,50,0.6,0.4,9,3,0.9365
140,50,0.6,0.4,9,5,0.0
140,50,0.6,0.4,9,7,0.954
140,50,0.6,0.4,11,3,0.0
140,50,0.6,0.4,11,5,0.0
140,50,0.6,0.4,11,7,0.0
140,50,0.6,0.6,3,3,0.9333
140,50,0.6,0.6,3,5,0.919
140,50,0.6,0.6,3,7,0.9
140,50,0.6,0.6,5,3,0.9357
140,50,0.6,0.6,5,5,0.9386
140,50,0.6,0.6,5,7,0.9343
140,50,0.6,0.6,7,3,0.0
140,50,0.6,0.6,7,5,0.9449
140,50,0.6,0.6,7,7,0.9602
140,50,0.6,0.6,9,3,0.969
140,50,0.6,0.6,9,5,0.0
140,50,0.6,0.6,9,7,0.9714
140,50,0.6,0.6,11,3,0.0
140,50,0.6,0.6,11,5,0.0
140,50,0.6,0.6,11,7,0.0
140,50,0.6,0.8,3,3,0.9286
140,50,0.6,0.8,3,5,0.95
140,50,0.6,0.8,3,7,0.9167
140,50,0.6,0.8,5,3,0.0
140,50,0.6,0.8,5,5,0.9271
140,50,0.6,0.8,5,7,0.9429
140,50,0.6,0.8,7,3,0.0
140,50,0.6,0.8,7,5,0.9306
140,50,0.6,0.8,7,7,0.9378
140,50,0.6,0.8,9,3,0.0
140,50,0.6,0.8,9,5,0.0
140,50,0.6,0.8,9,7,0.0
140,50,0.6,0.8,11,3,0.0
140,50,0.6,0.8,11,5,0.0
140,50,0.6,0.8,11,7,0.0
140,50,0.8,0.2,3,3,0.9095
140,50,0.8,0.2,3,5,0.9119
140,50,0.8,0.2,3,7,0.9405
140,50,0.8,0.2,5,3,0.9257
140,50,0.8,0.2,5,5,0.9186
140,50,0.8,0.2,5,7,0.92
140,50,0.8,0.2,7,3,0.9153
140,50,0.8,0.2,7,5,0.9439
140,50,0.8,0.2,7,7,0.9255
140,50,0.8,0.2,9,3,0.8976
140,50,0.8,0.2,9,5,0.9238
140,50,0.8,0.2,9,7,0.9373
140,50,0.8,0.2,11,3,0.0
140,50,0.8,0.2,11,5,0.0
140,50,0.8,0.2,11,7,0.0
140,50,0.8,0.4,3,3,0.8786
140,50,0.8,0.4,3,5,0.9357
140,50,0.8,0.4,3,7,0.9214
140,50,0.8,0.4,5,3,0.93
140,50,0.8,0.4,5,5,0.9343
140,50,0.8,0.4,5,7,0.9371
140,50,0.8,0.4,7,3,0.0
140,50,0.8,0.4,7,5,0.9276
140,50,0.8,0.4,7,7,0.9347
140,50,0.8,0.4,9,3,0.0
140,50,0.8,0.4,9,5,0.923
140,50,0.8,0.4,9,7,0.0
140,50,0.8,0.4,11,3,0.0
140,50,0.8,0.4,11,5,0.9468
140,50,0.8,0.4,11,7,0.9526
140,50,0.8,0.6,3,3,0.9357
140,50,0.8,0.6,3,5,0.9143
140,50,0.8,0.6,3,7,0.9286
140,50,0.8,0.6,5,3,0.9171
140,50,0.8,0.6,5,5,0.9486
140,50,0.8,0.6,5,7,0.9457
140,50,0.8,0.6,7,3,0.0
140,50,0.8,0.6,7,5,0.9418
140,50,0.8,0.6,7,7,0.948
140,50,0.8,0.6,9,3,0.0
140,50,0.8,0.6,9,5,0.0
140,50,0.8,0.6,9,7,0.9333
140,50,0.8,0.6,11,3,0.0
140,50,0.8,0.6,11,5,0.0
140,50,0.8,0.6,11,7,0.0
140,50,0.8,0.8,3,3,0.9
140,50,0.8,0.8,3,5,0.8976
140,50,0.8,0.8,3,7,0.9405
140,50,0.8,0.8,5,3,0.0
140,50,0.8,0.8,5,5,0.8857
140,50,0.8,0.8,5,7,0.9557
140,50,0.8,0.8,7,3,0.0
140,50,0.8,0.8,7,5,0.0
140,50,0.8,0.8,7,7,0.0
140,50,0.8,0.8,9,3,0.0
140,50,0.8,0.8,9,5,0.0
140,50,0.8,0.8,9,7,0.0
140,50,0.8,0.8,11,3,0.0
140,50,0.8,0.8,11,5,0.0
140,50,0.8,0.8,11,7,0.0
140,60,0.2,0.2,3,3,0.9619
140,60,0.2,0.2,3,5,0.9571
140,60,0.2,0.2,3,7,0.9738
140,60,0.2,0.2,5,3,0.9557
140,60,0.2,0.2,5,5,0.9757
140,60,0.2,0.2,5,7,0.9571
140,60,0.2,0.2,7,3,0.952
140,60,0.2,0.2,7,5,0.9622
140,60,0.2,0.2,7,7,0.9796
140,60,0.2,0.2,9,3,0.9651
140,60,0.2,0.2,9,5,0.9675
140,60,0.2,0.2,9,7,0.9651
140,60,0.2,0.2,11,3,0.9695
140,60,0.2,0.2,11,5,0.9623
140,60,0.2,0.2,11,7,0.9831
140,60,0.2,0.4,3,3,0.9548
140,60,0.2,0.4,3,5,0.9476
140,60,0.2,0.4,3,7,0.969
140,60,0.2,0.4,5,3,0.9686
140,60,0.2,0.4,5,5,0.9571
140,60,0.2,0.4,5,7,0.9671
140,60,0.2,0.4,7,3,0.9541
140,60,0.2,0.4,7,5,0.9673
140,60,0.2,0.4,7,7,0.9673
140,60,0.2,0.4,9,3,0.9698
140,60,0.2,0.4,9,5,0.9706
140,60,0.2,0.4,9,7,0.9778
140,60,0.2,0.4,11,3,0.9636
140,60,0.2,0.4,11,5,0.9708
140,60,0.2,0.4,11,7,0.9688
140,60,0.2,0.6,3,3,0.9643
140,60,0.2,0.6,3,5,0.9786
140,60,0.2,0.6,3,7,0.9595
140,60,0.2,0.6,5,3,0.9543
140,60,0.2,0.6,5,5,0.9629
140,60,0.2,0.6,5,7,0.97
140,60,0.2,0.6,7,3,0.9561
140,60,0.2,0.6,7,5,0.9684
140,60,0.2,0.6,7,7,0.9867
140,60,0.2,0.6,9,3,0.9587
140,60,0.2,0.6,9,5,0.9635
140,60,0.2,0.6,9,7,0.9627
140,60,0.2,0.6,11,3,0.9604
140,60,0.2,0.6,11,5,0.0
140,60,0.2,0.6,11,7,0.9805
140,60,0.2,0.8,3,3,0.9476
140,60,0.2,0.8,3,5,0.9714
140,60,0.2,0.8,3,7,0.9714
140,60,0.2,0.8,5,3,0.96
140,60,0.2,0.8,5,5,0.9371
140,60,0.2,0.8,5,7,0.9757
140,60,0.2,0.8,7,3,0.95
140,60,0.2,0.8,7,5,0.9673
140,60,0.2,0.8,7,7,0.9704
140,60,0.2,0.8,9,3,0.0
140,60,0.2,0.8,9,5,0.0
140,60,0.2,0.8,9,7,0.9675
140,60,0.2,0.8,11,3,0.0
140,60,0.2,0.8,11,5,0.9701
140,60,0.2,0.8,11,7,0.9812
140,60,0.4,0.2,3,3,0.9476
140,60,0.4,0.2,3,5,0.9619
140,60,0.4,0.2,3,7,0.9714
140,60,0.4,0.2,5,3,0.9129
140,60,0.4,0.2,5,5,0.9529
140,60,0.4,0.2,5,7,0.95
140,60,0.4,0.2,7,3,0.9276
140,60,0.4,0.2,7,5,0.9357
140,60,0.4,0.2,7,7,0.95
140,60,0.4,0.2,9,3,0.95
140,60,0.4,0.2,9,5,0.9468
140,60,0.4,0.2,9,7,0.9563
140,60,0.4,0.2,11,3,0.9351
140,60,0.4,0.2,11,5,0.9526
140,60,0.4,0.2,11,7,0.9688
140,60,0.4,0.4,3,3,0.931
140,60,0.4,0.4,3,5,0.9405
140,60,0.4,0.4,3,7,0.9476
140,60,0.4,0.4,5,3,0.95
140,60,0.4,0.4,5,5,0.9471
140,60,0.4,0.4,5,7,0.9557
140,60,0.4,0.4,7,3,0.952
140,60,0.4,0.4,7,5,0.9531
140,60,0.4,0.4,7,7,0.9296
140,60,0.4,0.4,9,3,0.9429
140,60,0.4,0.4,9,5,0.954
140,60,0.4,0.4,9,7,0.9508
140,60,0.4,0.4,11,3,0.9597
140,60,0.4,0.4,11,5,0.9532
140,60,0.4,0.4,11,7,0.9448
140,60,0.4,0.6,3,3,0.969
140,60,0.4,0.6,3,5,0.9476
140,60,0.4,0.6,3,7,0.9643
140,60,0.4,0.6,5,3,0.9357
140,60,0.4,0.6,5,5,0.9643
140,60,0.4,0.6,5,7,0.9643
140,60,0.4,0.6,7,3,0.9561
140,60,0.4,0.6,7,5,0.9561
140,60,0.4,0.6,7,7,0.951
140,60,0.4,0.6,9,3,0.9532
140,60,0.4,0.6,9,5,0.9643
140,60,0.4,0.6,9,7,0.9643
140,60,0.4,0.6,11,3,0.0
140,60,0.4,0.6,11,5,0.0
140,60,0.4,0.6,11,7,0.9474
140,60,0.4,0.8,3,3,0.9381
140,60,0.4,0.8,3,5,0.919
140,60,0.4,0.8,3,7,0.9524
140,60,0.4,0.8,5,3,0.9243
140,60,0.4,0.8,5,5,0.9657
140,60,0.4,0.8,5,7,0.9529
140,60,0.4,0.8,7,3,0.951
140,60,0.4,0.8,7,5,0.0
140,60,0.4,0.8,7,7,0.9469
140,60,0.4,0.8,9,3,0.0
140,60,0.4,0.8,9,5,0.0
140,60,0.4,0.8,9,7,0.9603
140,60,0.4,0.8,11,3,0.0
140,60,0.4,0.8,11,5,0.0
140,60,0.4,0.8,11,7,0.9682
140,60,0.6,0.2,3,3,0.9214
140,60,0.6,0.2,3,5,0.931
140,60,0.6,0.2,3,7,0.9381
140,60,0.6,0.2,5,3,0.9057
140,60,0.6,0.2,5,5,0.9371
140,60,0.6,0.2,5,7,0.9271
140,60,0.6,0.2,7,3,0.9459
140,60,0.6,0.2,7,5,0.9276
140,60,0.6,0.2,7,7,0.948
140,60,0.6,0.2,9,3,0.9198
140,60,0.6,0.2,9,5,0.9532
140,60,0.6,0.2,9,7,0.9548
140,60,0.6,0.2,11,3,0.9396
140,60,0.6,0.2,11,5,0.9364
140,60,0.6,0.2,11,7,0.9364
140,60,0.6,0.4,3,3,0.9095
140,60,0.6,0.4,3,5,0.9262
140,60,0.6,0.4,3,7,0.931
140,60,0.6,0.4,5,3,0.9314
140,60,0.6,0.4,5,5,0.9471
140,60,0.6,0.4,5,7,0.9357
140,60,0.6,0.4,7,3,0.9398
140,60,0.6,0.4,7,5,0.9184
140,60,0.6,0.4,7,7,0.9531
140,60,0.6,0.4,9,3,0.9349
140,60,0.6,0.4,9,5,0.9365
140,60,0.6,0.4,9,7,0.9405
140,60,0.6,0.4,11,3,0.9305
140,60,0.6,0.4,11,5,0.0
140,60,0.6,0.4,11,7,0.9532
140,60,0.6,0.6,3,3,0.9143
140,60,0.6,0.6,3,5,0.9143
140,60,0.6,0.6,3,7,0.9405
140,60,0.6,0.6,5,3,0.9171
140,60,0.6,0.6,5,5,0.9529
140,60,0.6,0.6,5,7,0.9171
140,60,0.6,0.6,7,3,0.9357
140,60,0.6,0.6,7,5,0.9367
140,60,0.6,0.6,7,7,0.9367
140,60,0.6,0.6,9,3,0.0
140,60,0.6,0.6,9,5,0.9325
140,60,0.6,0.6,9,7,0.9429
140,60,0.6,0.6,11,3,0.0
140,60,0.6,0.6,11,5,0.9442
140,60,0.6,0.6,11,7,0.0
140,60,0.6,0.8,3,3,0.9214
140,60,0.6,0.8,3,5,0.919
140,60,0.6,0.8,3,7,0.9429
140,60,0.6,0.8,5,3,0.94
140,60,0.6,0.8,5,5,0.9314
140,60,0.6,0.8,5,7,0.9229
140,60,0.6,0.8,7,3,0.0
140,60,0.6,0.8,7,5,0.9531
140,60,0.6,0.8,7,7,0.9378
140,60,0.6,0.8,9,3,0.9214
140,60,0.6,0.8,9,5,0.0
140,60,0.6,0.8,9,7,0.9532
140,60,0.6,0.8,11,3,0.0
140,60,0.6,0.8,11,5,0.0
140,60,0.6,0.8,11,7,0.0
140,60,0.8,0.2,3,3,0.9214
140,60,0.8,0.2,3,5,0.9286
140,60,0.8,0.2,3,7,0.969
140,60,0.8,0.2,5,3,0.9286
140,60,0.8,0.2,5,5,0.9271
140,60,0.8,0.2,5,7,0.9071
140,60,0.8,0.2,7,3,0.9276
140,60,0.8,0.2,7,5,0.9276
140,60,0.8,0.2,7,7,0.952
140,60,0.8,0.2,9,3,0.9278
140,60,0.8,0.2,9,5,0.9333
140,60,0.8,0.2,9,7,0.9397
140,60,0.8,0.2,11,3,0.9461
140,60,0.8,0.2,11,5,0.9325
140,60,0.8,0.2,11,7,0.9506
140,60,0.8,0.4,3,3,0.9167
140,60,0.8,0.4,3,5,0.9
140,60,0.8,0.4,3,7,0.9548
140,60,0.8,0.4,5,3,0.9271
140,60,0.8,0.4,5,5,0.9171
140,60,0.8,0.4,5,7,0.94
140,60,0.8,0.4,7,3,0.0
140,60,0.8,0.4,7,5,0.9388
140,60,0.8,0.4,7,7,0.9224
140,60,0.8,0.4,9,3,0.0
140,60,0.8,0.4,9,5,0.9579
140,60,0.8,0.4,9,7,0.9389
140,60,0.8,0.4,11,3,0.0
140,60,0.8,0.4,11,5,0.0
140,60,0.8,0.4,11,7,0.9461
140,60,0.8,0.6,3,3,0.9048
140,60,0.8,0.6,3,5,0.931
140,60,0.8,0.6,3,7,0.9286
140,60,0.8,0.6,5,3,0.9343
140,60,0.8,0.6,5,5,0.94
140,60,0.8,0.6,5,7,0.9471
140,60,0.8,0.6,7,3,0.9163
140,60,0.8,0.6,7,5,0.8939
140,60,0.8,0.6,7,7,0.9316
