,0,1,2,3,4,5,6,7
5920,120,20,0.4,5,0.9,0.1,,
5921,120,20,0.4,5,0.9,0.3,,
5922,120,20,0.4,5,0.9,0.5,,
5923,120,20,0.4,5,0.9,0.7,,
5924,120,20,0.4,5,0.9,0.9,,
5925,120,20,0.4,7,0.1,0.1,,
5926,120,20,0.4,7,0.1,0.3,,
5927,120,20,0.4,7,0.1,0.5,,
5928,120,20,0.4,7,0.1,0.7,,
5929,120,20,0.4,7,0.1,0.9,,
5930,120,20,0.4,7,0.3,0.1,,
5931,120,20,0.4,7,0.3,0.3,,
5932,120,20,0.4,7,0.3,0.5,,
5933,120,20,0.4,7,0.3,0.7,,
5934,120,20,0.4,7,0.3,0.9,,
5935,120,20,0.4,7,0.5,0.1,,
5936,120,20,0.4,7,0.5,0.3,,
5937,120,20,0.4,7,0.5,0.5,,
5938,120,20,0.4,7,0.5,0.7,,
5939,120,20,0.4,7,0.5,0.9,,
5940,120,20,0.4,7,0.7,0.1,,
5941,120,20,0.4,7,0.7,0.3,,
5942,120,20,0.4,7,0.7,0.5,,
5943,120,20,0.4,7,0.7,0.7,,
5944,120,20,0.4,7,0.7,0.9,,
5945,120,20,0.4,7,0.9,0.1,,
5946,120,20,0.4,7,0.9,0.3,,
5947,120,20,0.4,7,0.9,0.5,,
5948,120,20,0.4,7,0.9,0.7,,
5949,120,20,0.4,7,0.9,0.9,,
5950,120,20,0.4,9,0.1,0.1,,
5951,120,20,0.4,9,0.1,0.3,,
5952,120,20,0.4,9,0.1,0.5,,
5953,120,20,0.4,9,0.1,0.7,,
5954,120,20,0.4,9,0.1,0.9,,
5955,120,20,0.4,9,0.3,0.1,,
5956,120,20,0.4,9,0.3,0.3,,
5957,120,20,0.4,9,0.3,0.5,,
5958,120,20,0.4,9,0.3,0.7,,
5959,120,20,0.4,9,0.3,0.9,,
5960,120,20,0.4,9,0.5,0.1,,
5961,120,20,0.4,9,0.5,0.3,,
5962,120,20,0.4,9,0.5,0.5,,
5963,120,20,0.4,9,0.5,0.7,,
5964,120,20,0.4,9,0.5,0.9,,
5965,120,20,0.4,9,0.7,0.1,,
5966,120,20,0.4,9,0.7,0.3,,
5967,120,20,0.4,9,0.7,0.5,,
5968,120,20,0.4,9,0.7,0.7,,
5969,120,20,0.4,9,0.7,0.9,,
5970,120,20,0.4,9,0.9,0.1,,
5971,120,20,0.4,9,0.9,0.3,,
5972,120,20,0.4,9,0.9,0.5,,
5973,120,20,0.4,9,0.9,0.7,,
5974,120,20,0.4,9,0.9,0.9,,
5975,120,20,0.4,11,0.1,0.1,,
5976,120,20,0.4,11,0.1,0.3,,
5977,120,20,0.4,11,0.1,0.5,,
5978,120,20,0.4,11,0.1,0.7,,
5979,120,20,0.4,11,0.1,0.9,,
5980,120,20,0.4,11,0.3,0.1,,
5981,120,20,0.4,11,0.3,0.3,,
5982,120,20,0.4,11,0.3,0.5,,
5983,120,20,0.4,11,0.3,0.7,,
5984,120,20,0.4,11,0.3,0.9,,
5985,120,20,0.4,11,0.5,0.1,,
5986,120,20,0.4,11,0.5,0.3,,
5987,120,20,0.4,11,0.5,0.5,,
5988,120,20,0.4,11,0.5,0.7,,
5989,120,20,0.4,11,0.5,0.9,,
5990,120,20,0.4,11,0.7,0.1,,
5991,120,20,0.4,11,0.7,0.3,,
5992,120,20,0.4,11,0.7,0.5,,
5993,120,20,0.4,11,0.7,0.7,,
5994,120,20,0.4,11,0.7,0.9,,
5995,120,20,0.4,11,0.9,0.1,,
5996,120,20,0.4,11,0.9,0.3,,
5997,120,20,0.4,11,0.9,0.5,,
5998,120,20,0.4,11,0.9,0.7,,
5999,120,20,0.4,11,0.9,0.9,,
6000,120,20,0.5,3,0.1,0.1,,
6001,120,20,0.5,3,0.1,0.3,0.9030912224199792,0.29000000000000004
6002,120,20,0.5,3,0.1,0.5,,
6003,120,20,0.5,3,0.1,0.7,0.8701270221007062,0.28500000000000003
6004,120,20,0.5,3,0.1,0.9,0.8870087413139416,0.285
6005,120,20,0.5,3,0.3,0.1,0.9023044716957761,0.26666666666666666
6006,120,20,0.5,3,0.3,0.3,0.8961111111111111,0.3166666666666667
6007,120,20,0.5,3,0.3,0.5,,
6008,120,20,0.5,3,0.3,0.7,0.8662387853692202,0.26
6009,120,20,0.5,3,0.3,0.9,0.8681809135892683,0.24166666666666664
6010,120,20,0.5,3,0.5,0.1,,
6011,120,20,0.5,3,0.5,0.3,,
6012,120,20,0.5,3,0.5,0.5,,
6013,120,20,0.5,3,0.5,0.7,0.8569901162159226,0.25999999999999995
6014,120,20,0.5,3,0.5,0.9,0.8638699690402477,0.21166666666666667
6015,120,20,0.5,3,0.7,0.1,0.8639792148743556,0.29
6016,120,20,0.5,3,0.7,0.3,,
6017,120,20,0.5,3,0.7,0.5,0.8329232804232806,0.27166666666666667
6018,120,20,0.5,3,0.7,0.7,0.8625313283208019,0.23666666666666666
6019,120,20,0.5,3,0.7,0.9,,
6020,120,20,0.5,3,0.9,0.1,,
6021,120,20,0.5,3,0.9,0.3,0.8311255411255409,0.29333333333333333
6022,120,20,0.5,3,0.9,0.5,,
6023,120,20,0.5,3,0.9,0.7,0.7562841240859817,0.22166666666666668
6024,120,20,0.5,3,0.9,0.9,0.7975573192239859,0.24833333333333335
6025,120,20,0.5,5,0.1,0.1,,
6026,120,20,0.5,5,0.1,0.3,,
6027,120,20,0.5,5,0.1,0.5,,
6028,120,20,0.5,5,0.1,0.7,,
6029,120,20,0.5,5,0.1,0.9,,
6030,120,20,0.5,5,0.3,0.1,,
6031,120,20,0.5,5,0.3,0.3,,
6032,120,20,0.5,5,0.3,0.5,,
6033,120,20,0.5,5,0.3,0.7,,
6034,120,20,0.5,5,0.3,0.9,,
6035,120,20,0.5,5,0.5,0.1,,
6036,120,20,0.5,5,0.5,0.3,,
6037,120,20,0.5,5,0.5,0.5,,
6038,120,20,0.5,5,0.5,0.7,,
6039,120,20,0.5,5,0.5,0.9,,
6040,120,20,0.5,5,0.7,0.1,,
6041,120,20,0.5,5,0.7,0.3,,
6042,120,20,0.5,5,0.7,0.5,,
6043,120,20,0.5,5,0.7,0.7,,
6044,120,20,0.5,5,0.7,0.9,,
6045,120,20,0.5,5,0.9,0.1,,
6046,120,20,0.5,5,0.9,0.3,,
6047,120,20,0.5,5,0.9,0.5,,
6048,120,20,0.5,5,0.9,0.7,,
6049,120,20,0.5,5,0.9,0.9,,
6050,120,20,0.5,7,0.1,0.1,,
6051,120,20,0.5,7,0.1,0.3,,
6052,120,20,0.5,7,0.1,0.5,,
6053,120,20,0.5,7,0.1,0.7,,
6054,120,20,0.5,7,0.1,0.9,,
6055,120,20,0.5,7,0.3,0.1,,
6056,120,20,0.5,7,0.3,0.3,,
6057,120,20,0.5,7,0.3,0.5,,
6058,120,20,0.5,7,0.3,0.7,,
6059,120,20,0.5,7,0.3,0.9,,
6060,120,20,0.5,7,0.5,0.1,,
6061,120,20,0.5,7,0.5,0.3,,
6062,120,20,0.5,7,0.5,0.5,,
6063,120,20,0.5,7,0.5,0.7,,
6064,120,20,0.5,7,0.5,0.9,,
6065,120,20,0.5,7,0.7,0.1,,
6066,120,20,0.5,7,0.7,0.3,,
6067,120,20,0.5,7,0.7,0.5,,
6068,120,20,0.5,7,0.7,0.7,,
6069,120,20,0.5,7,0.7,0.9,,
6070,120,20,0.5,7,0.9,0.1,,
6071,120,20,0.5,7,0.9,0.3,,
6072,120,20,0.5,7,0.9,0.5,,
6073,120,20,0.5,7,0.9,0.7,,
6074,120,20,0.5,7,0.9,0.9,,
6075,120,20,0.5,9,0.1,0.1,,
6076,120,20,0.5,9,0.1,0.3,,
6077,120,20,0.5,9,0.1,0.5,,
6078,120,20,0.5,9,0.1,0.7,,
6079,120,20,0.5,9,0.1,0.9,,
6080,120,20,0.5,9,0.3,0.1,,
6081,120,20,0.5,9,0.3,0.3,,
6082,120,20,0.5,9,0.3,0.5,,
6083,120,20,0.5,9,0.3,0.7,,
6084,120,20,0.5,9,0.3,0.9,,
6085,120,20,0.5,9,0.5,0.1,,
6086,120,20,0.5,9,0.5,0.3,,
6087,120,20,0.5,9,0.5,0.5,,
6088,120,20,0.5,9,0.5,0.7,,
6089,120,20,0.5,9,0.5,0.9,,
6090,120,20,0.5,9,0.7,0.1,,
6091,120,20,0.5,9,0.7,0.3,,
6092,120,20,0.5,9,0.7,0.5,,
6093,120,20,0.5,9,0.7,0.7,,
6094,120,20,0.5,9,0.7,0.9,,
6095,120,20,0.5,9,0.9,0.1,,
6096,120,20,0.5,9,0.9,0.3,,
6097,120,20,0.5,9,0.9,0.5,,
6098,120,20,0.5,9,0.9,0.7,,
6099,120,20,0.5,9,0.9,0.9,,
6100,120,20,0.5,11,0.1,0.1,,
6101,120,20,0.5,11,0.1,0.3,,
6102,120,20,0.5,11,0.1,0.5,,
6103,120,20,0.5,11,0.1,0.7,,
6104,120,20,0.5,11,0.1,0.9,,
6105,120,20,0.5,11,0.3,0.1,,
6106,120,20,0.5,11,0.3,0.3,,
6107,120,20,0.5,11,0.3,0.5,,
6108,120,20,0.5,11,0.3,0.7,,
6109,120,20,0.5,11,0.3,0.9,,
6110,120,20,0.5,11,0.5,0.1,,
6111,120,20,0.5,11,0.5,0.3,,
6112,120,20,0.5,11,0.5,0.5,,
6113,120,20,0.5,11,0.5,0.7,,
6114,120,20,0.5,11,0.5,0.9,,
6115,120,20,0.5,11,0.7,0.1,,
6116,120,20,0.5,11,0.7,0.3,,
6117,120,20,0.5,11,0.7,0.5,,
6118,120,20,0.5,11,0.7,0.7,,
6119,120,20,0.5,11,0.7,0.9,,
6120,120,20,0.5,11,0.9,0.1,,
6121,120,20,0.5,11,0.9,0.3,,
6122,120,20,0.5,11,0.9,0.5,,
6123,120,20,0.5,11,0.9,0.7,,
6124,120,20,0.5,11,0.9,0.9,,
6125,120,20,0.6,3,0.1,0.1,0.9104948240165631,0.2633333333333333
6126,120,20,0.6,3,0.1,0.3,,
6127,120,20,0.6,3,0.1,0.5,0.8831149901239856,0.33999999999999997
6128,120,20,0.6,3,0.1,0.7,,
6129,120,20,0.6,3,0.1,0.9,,
6130,120,20,0.6,3,0.3,0.1,0.9007024747220825,0.3233333333333333
6131,120,20,0.6,3,0.3,0.3,0.9210279263220439,0.29000000000000004
6132,120,20,0.6,3,0.3,0.5,0.8573156091220608,0.255
6133,120,20,0.6,3,0.3,0.7,,
6134,120,20,0.6,3,0.3,0.9,0.8824320124320124,0.2816666666666666
6135,120,20,0.6,3,0.5,0.1,0.8697519160219391,0.30500000000000005
6136,120,20,0.6,3,0.5,0.3,0.8819280725257304,0.27999999999999997
6137,120,20,0.6,3,0.5,0.5,,
6138,120,20,0.6,3,0.5,0.7,0.8593430335097002,0.3
6139,120,20,0.6,3,0.5,0.9,0.8949647402820776,0.28833333333333333
6140,120,20,0.6,3,0.7,0.1,0.8286666666666667,0.29833333333333334
6141,120,20,0.6,3,0.7,0.3,0.8295000880126739,0.2733333333333333
6142,120,20,0.6,3,0.7,0.5,0.8188852813852815,0.26166666666666666
6143,120,20,0.6,3,0.7,0.7,0.8003361362343056,0.28833333333333333
6144,120,20,0.6,3,0.7,0.9,,
6145,120,20,0.6,3,0.9,0.1,,
6146,120,20,0.6,3,0.9,0.3,,
6147,120,20,0.6,3,0.9,0.5,0.796613989355925,0.24333333333333332
6148,120,20,0.6,3,0.9,0.7,0.7944490856771558,0.2783333333333333
6149,120,20,0.6,3,0.9,0.9,,
6150,120,20,0.6,5,0.1,0.1,,
6151,120,20,0.6,5,0.1,0.3,,
6152,120,20,0.6,5,0.1,0.5,,
6153,120,20,0.6,5,0.1,0.7,,
6154,120,20,0.6,5,0.1,0.9,,
6155,120,20,0.6,5,0.3,0.1,,
6156,120,20,0.6,5,0.3,0.3,,
6157,120,20,0.6,5,0.3,0.5,,
6158,120,20,0.6,5,0.3,0.7,,
6159,120,20,0.6,5,0.3,0.9,,
6160,120,20,0.6,5,0.5,0.1,,
6161,120,20,0.6,5,0.5,0.3,,
6162,120,20,0.6,5,0.5,0.5,,
6163,120,20,0.6,5,0.5,0.7,,
6164,120,20,0.6,5,0.5,0.9,,
6165,120,20,0.6,5,0.7,0.1,,
6166,120,20,0.6,5,0.7,0.3,,
6167,120,20,0.6,5,0.7,0.5,,
6168,120,20,0.6,5,0.7,0.7,,
6169,120,20,0.6,5,0.7,0.9,,
6170,120,20,0.6,5,0.9,0.1,,
6171,120,20,0.6,5,0.9,0.3,,
6172,120,20,0.6,5,0.9,0.5,,
6173,120,20,0.6,5,0.9,0.7,,
6174,120,20,0.6,5,0.9,0.9,,
6175,120,20,0.6,7,0.1,0.1,,
6176,120,20,0.6,7,0.1,0.3,,
6177,120,20,0.6,7,0.1,0.5,,
6178,120,20,0.6,7,0.1,0.7,,
6179,120,20,0.6,7,0.1,0.9,,
6180,120,20,0.6,7,0.3,0.1,,
6181,120,20,0.6,7,0.3,0.3,,
6182,120,20,0.6,7,0.3,0.5,,
6183,120,20,0.6,7,0.3,0.7,,
6184,120,20,0.6,7,0.3,0.9,,
6185,120,20,0.6,7,0.5,0.1,,
6186,120,20,0.6,7,0.5,0.3,,
6187,120,20,0.6,7,0.5,0.5,,
6188,120,20,0.6,7,0.5,0.7,,
6189,120,20,0.6,7,0.5,0.9,,
6190,120,20,0.6,7,0.7,0.1,,
6191,120,20,0.6,7,0.7,0.3,,
6192,120,20,0.6,7,0.7,0.5,,
6193,120,20,0.6,7,0.7,0.7,,
6194,120,20,0.6,7,0.7,0.9,,
6195,120,20,0.6,7,0.9,0.1,,
6196,120,20,0.6,7,0.9,0.3,,
6197,120,20,0.6,7,0.9,0.5,,
6198,120,20,0.6,7,0.9,0.7,,
6199,120,20,0.6,7,0.9,0.9,,
6200,120,20,0.6,9,0.1,0.1,,
6201,120,20,0.6,9,0.1,0.3,,
6202,120,20,0.6,9,0.1,0.5,,
6203,120,20,0.6,9,0.1,0.7,,
6204,120,20,0.6,9,0.1,0.9,,
6205,120,20,0.6,9,0.3,0.1,,
6206,120,20,0.6,9,0.3,0.3,,
6207,120,20,0.6,9,0.3,0.5,,
6208,120,20,0.6,9,0.3,0.7,,
6209,120,20,0.6,9,0.3,0.9,,
6210,120,20,0.6,9,0.5,0.1,,
6211,120,20,0.6,9,0.5,0.3,,
6212,120,20,0.6,9,0.5,0.5,,
6213,120,20,0.6,9,0.5,0.7,,
6214,120,20,0.6,9,0.5,0.9,,
6215,120,20,0.6,9,0.7,0.1,,
6216,120,20,0.6,9,0.7,0.3,,
6217,120,20,0.6,9,0.7,0.5,,
6218,120,20,0.6,9,0.7,0.7,,
6219,120,20,0.6,9,0.7,0.9,,
6220,120,20,0.6,9,0.9,0.1,,
6221,120,20,0.6,9,0.9,0.3,,
6222,120,20,0.6,9,0.9,0.5,,
6223,120,20,0.6,9,0.9,0.7,,
6224,120,20,0.6,9,0.9,0.9,,
6225,120,20,0.6,11,0.1,0.1,,
6226,120,20,0.6,11,0.1,0.3,,
6227,120,20,0.6,11,0.1,0.5,,
6228,120,20,0.6,11,0.1,0.7,,
6229,120,20,0.6,11,0.1,0.9,,
6230,120,20,0.6,11,0.3,0.1,,
6231,120,20,0.6,11,0.3,0.3,,
6232,120,20,0.6,11,0.3,0.5,,
6233,120,20,0.6,11,0.3,0.7,,
6234,120,20,0.6,11,0.3,0.9,,
6235,120,20,0.6,11,0.5,0.1,,
6236,120,20,0.6,11,0.5,0.3,,
6237,120,20,0.6,11,0.5,0.5,,
6238,120,20,0.6,11,0.5,0.7,,
6239,120,20,0.6,11,0.5,0.9,,
6240,120,20,0.6,11,0.7,0.1,,
6241,120,20,0.6,11,0.7,0.3,,
6242,120,20,0.6,11,0.7,0.5,,
6243,120,20,0.6,11,0.7,0.7,,
6244,120,20,0.6,11,0.7,0.9,,
6245,120,20,0.6,11,0.9,0.1,,
6246,120,20,0.6,11,0.9,0.3,,
6247,120,20,0.6,11,0.9,0.5,,
6248,120,20,0.6,11,0.9,0.7,,
6249,120,20,0.6,11,0.9,0.9,,
6250,120,30,0.2,3,0.1,0.1,0.9093614718614719,0.22999999999999998
6251,120,30,0.2,3,0.1,0.3,,
6252,120,30,0.2,3,0.1,0.5,0.8866778711484594,0.22000000000000003
6253,120,30,0.2,3,0.1,0.7,,
6254,120,30,0.2,3,0.1,0.9,0.91649671316338,0.24500000000000002
6255,120,30,0.2,3,0.3,0.1,,
6256,120,30,0.2,3,0.3,0.3,,
6257,120,30,0.2,3,0.3,0.5,0.8911111111111112,0.19166666666666668
6258,120,30,0.2,3,0.3,0.7,,
6259,120,30,0.2,3,0.3,0.9,0.8636527482179657,0.25666666666666665
6260,120,30,0.2,3,0.5,0.1,,
6261,120,30,0.2,3,0.5,0.3,0.8661149961149961,0.215
6262,120,30,0.2,3,0.5,0.5,0.8768080808080807,0.225
6263,120,30,0.2,3,0.5,0.7,,
6264,120,30,0.2,3,0.5,0.9,0.8435852525507699,0.22999999999999998
6265,120,30,0.2,3,0.7,0.1,0.8519521993389271,0.20833333333333334
6266,120,30,0.2,3,0.7,0.3,0.8435472739820566,0.195
6267,120,30,0.2,3,0.7,0.5,,
6268,120,30,0.2,3,0.7,0.7,0.8042800207093294,0.2066666666666667
6269,120,30,0.2,3,0.7,0.9,,
6270,120,30,0.2,3,0.9,0.1,,
6271,120,30,0.2,3,0.9,0.3,,
6272,120,30,0.2,3,0.9,0.5,0.7882157711569475,0.21833333333333332
6273,120,30,0.2,3,0.9,0.7,0.7859132501485442,0.1983333333333333
6274,120,30,0.2,3,0.9,0.9,0.8152076156132949,0.18
6275,120,30,0.2,5,0.1,0.1,,
6276,120,30,0.2,5,0.1,0.3,0.8968771043771046,0.23833333333333337
6277,120,30,0.2,5,0.1,0.5,0.8967142857142859,0.25666666666666665
6278,120,30,0.2,5,0.1,0.7,,
6279,120,30,0.2,5,0.1,0.9,,
6280,120,30,0.2,5,0.3,0.1,0.8760509895589841,0.19333333333333333
6281,120,30,0.2,5,0.3,0.3,,
6282,120,30,0.2,5,0.3,0.5,,
6283,120,30,0.2,5,0.3,0.7,0.839093788234026,0.22000000000000003
6284,120,30,0.2,5,0.3,0.9,,
6285,120,30,0.2,5,0.5,0.1,,
6286,120,30,0.2,5,0.5,0.3,,
6287,120,30,0.2,5,0.5,0.5,0.8418432928727047,0.21833333333333335
6288,120,30,0.2,5,0.5,0.7,0.821729797979798,0.22000000000000003
6289,120,30,0.2,5,0.5,0.9,,
6290,120,30,0.2,5,0.7,0.1,0.8094626262626262,0.21000000000000002
6291,120,30,0.2,5,0.7,0.3,,
6292,120,30,0.2,5,0.7,0.5,,
6293,120,30,0.2,5,0.7,0.7,0.7829222447599731,0.2033333333333333
6294,120,30,0.2,5,0.7,0.9,,
6295,120,30,0.2,5,0.9,0.1,,
6296,120,30,0.2,5,0.9,0.3,,
6297,120,30,0.2,5,0.9,0.5,,
6298,120,30,0.2,5,0.9,0.7,0.7824822236586942,0.16833333333333336
6299,120,30,0.2,5,0.9,0.9,0.773076923076923,0.19333333333333333
6300,120,30,0.2,7,0.1,0.1,,
6301,120,30,0.2,7,0.1,0.3,,
6302,120,30,0.2,7,0.1,0.5,,
6303,120,30,0.2,7,0.1,0.7,,
6304,120,30,0.2,7,0.1,0.9,,
6305,120,30,0.2,7,0.3,0.1,,
6306,120,30,0.2,7,0.3,0.3,,
6307,120,30,0.2,7,0.3,0.5,,
6308,120,30,0.2,7,0.3,0.7,,
6309,120,30,0.2,7,0.3,0.9,,
6310,120,30,0.2,7,0.5,0.1,,
6311,120,30,0.2,7,0.5,0.3,,
6312,120,30,0.2,7,0.5,0.5,,
6313,120,30,0.2,7,0.5,0.7,,
6314,120,30,0.2,7,0.5,0.9,,
6315,120,30,0.2,7,0.7,0.1,,
6316,120,30,0.2,7,0.7,0.3,,
6317,120,30,0.2,7,0.7,0.5,,
6318,120,30,0.2,7,0.7,0.7,,
6319,120,30,0.2,7,0.7,0.9,,
6320,120,30,0.2,7,0.9,0.1,,
6321,120,30,0.2,7,0.9,0.3,,
6322,120,30,0.2,7,0.9,0.5,,
6323,120,30,0.2,7,0.9,0.7,,
6324,120,30,0.2,7,0.9,0.9,,
6325,120,30,0.2,9,0.1,0.1,,
6326,120,30,0.2,9,0.1,0.3,,
6327,120,30,0.2,9,0.1,0.5,,
6328,120,30,0.2,9,0.1,0.7,,
6329,120,30,0.2,9,0.1,0.9,,
6330,120,30,0.2,9,0.3,0.1,,
6331,120,30,0.2,9,0.3,0.3,,
6332,120,30,0.2,9,0.3,0.5,,
6333,120,30,0.2,9,0.3,0.7,,
6334,120,30,0.2,9,0.3,0.9,,
6335,120,30,0.2,9,0.5,0.1,,
6336,120,30,0.2,9,0.5,0.3,,
6337,120,30,0.2,9,0.5,0.5,,
6338,120,30,0.2,9,0.5,0.7,,
6339,120,30,0.2,9,0.5,0.9,,
6340,120,30,0.2,9,0.7,0.1,,
6341,120,30,0.2,9,0.7,0.3,,
6342,120,30,0.2,9,0.7,0.5,,
6343,120,30,0.2,9,0.7,0.7,,
6344,120,30,0.2,9,0.7,0.9,,
6345,120,30,0.2,9,0.9,0.1,,
6346,120,30,0.2,9,0.9,0.3,,
6347,120,30,0.2,9,0.9,0.5,,
6348,120,30,0.2,9,0.9,0.7,,
6349,120,30,0.2,9,0.9,0.9,,
6350,120,30,0.2,11,0.1,0.1,,
6351,120,30,0.2,11,0.1,0.3,,
6352,120,30,0.2,11,0.1,0.5,,
6353,120,30,0.2,11,0.1,0.7,,
6354,120,30,0.2,11,0.1,0.9,,
6355,120,30,0.2,11,0.3,0.1,,
6356,120,30,0.2,11,0.3,0.3,,
6357,120,30,0.2,11,0.3,0.5,,
6358,120,30,0.2,11,0.3,0.7,,
6359,120,30,0.2,11,0.3,0.9,,
6360,120,30,0.2,11,0.5,0.1,,
6361,120,30,0.2,11,0.5,0.3,,
6362,120,30,0.2,11,0.5,0.5,,
6363,120,30,0.2,11,0.5,0.7,,
6364,120,30,0.2,11,0.5,0.9,,
6365,120,30,0.2,11,0.7,0.1,,
6366,120,30,0.2,11,0.7,0.3,,
6367,120,30,0.2,11,0.7,0.5,,
6368,120,30,0.2,11,0.7,0.7,,
6369,120,30,0.2,11,0.7,0.9,,
6370,120,30,0.2,11,0.9,0.1,,
6371,120,30,0.2,11,0.9,0.3,,
6372,120,30,0.2,11,0.9,0.5,,
6373,120,30,0.2,11,0.9,0.7,,
6374,120,30,0.2,11,0.9,0.9,,
6375,120,30,0.3,3,0.1,0.1,0.8922036095949141,0.2333333333333333
6376,120,30,0.3,3,0.1,0.3,0.9028540525521949,0.255
6377,120,30,0.3,3,0.1,0.5,0.9032957595276437,0.27666666666666667
6378,120,30,0.3,3,0.1,0.7,,
6379,120,30,0.3,3,0.1,0.9,0.9078211558760758,0.225
6380,120,30,0.3,3,0.3,0.1,0.8977382704308716,0.24333333333333335
6381,120,30,0.3,3,0.3,0.3,0.8663034188034187,0.255
6382,120,30,0.3,3,0.3,0.5,0.8826521517697989,0.2666666666666667
6383,120,30,0.3,3,0.3,0.7,0.8241093474426808,0.26166666666666666
6384,120,30,0.3,3,0.3,0.9,,
6385,120,30,0.3,3,0.5,0.1,0.8854689608636978,0.23833333333333337
6386,120,30,0.3,3,0.5,0.3,0.8682341527648875,0.24
6387,120,30,0.3,3,0.5,0.5,0.8538804006451066,0.23833333333333334
6388,120,30,0.3,3,0.5,0.7,0.8217632850241545,0.22166666666666662
6389,120,30,0.3,3,0.5,0.9,0.8518625800488545,0.22166666666666668
6390,120,30,0.3,3,0.7,0.1,,
6391,120,30,0.3,3,0.7,0.3,0.8520891454224786,0.23333333333333334
6392,120,30,0.3,3,0.7,0.5,0.8375057670991624,0.23833333333333334
6393,120,30,0.3,3,0.7,0.7,0.826328645936489,0.2033333333333333
6394,120,30,0.3,3,0.7,0.9,0.826164508865747,0.23500000000000001
6395,120,30,0.3,3,0.9,0.1,0.8179754558204768,0.25
6396,120,30,0.3,3,0.9,0.3,0.8117785917785918,0.24666666666666667
6397,120,30,0.3,3,0.9,0.5,0.8193629646215854,0.18
6398,120,30,0.3,3,0.9,0.7,,
6399,120,30,0.3,3,0.9,0.9,0.8035185185185185,0.2066666666666667
6400,120,30,0.3,5,0.1,0.1,,
6401,120,30,0.3,5,0.1,0.3,,
6402,120,30,0.3,5,0.1,0.5,0.9066727869831318,0.24833333333333335
6403,120,30,0.3,5,0.1,0.7,,
6404,120,30,0.3,5,0.1,0.9,0.8823797330780776,0.24333333333333335
6405,120,30,0.3,5,0.3,0.1,0.8572989376215183,0.25166666666666665
6406,120,30,0.3,5,0.3,0.3,,
6407,120,30,0.3,5,0.3,0.5,,
6408,120,30,0.3,5,0.3,0.7,0.8569303694017656,0.2566666666666667
6409,120,30,0.3,5,0.3,0.9,0.8662077294685991,0.23666666666666666
6410,120,30,0.3,5,0.5,0.1,,
6411,120,30,0.3,5,0.5,0.3,0.8224786324786326,0.195
6412,120,30,0.3,5,0.5,0.5,0.8781053511705688,0.22166666666666668
6413,120,30,0.3,5,0.5,0.7,0.825357249962513,0.22000000000000003
6414,120,30,0.3,5,0.5,0.9,0.8311378446115288,0.25833333333333336
6415,120,30,0.3,5,0.7,0.1,0.8313544973544973,0.25
6416,120,30,0.3,5,0.7,0.3,0.7958394008737257,0.2316666666666667
6417,120,30,0.3,5,0.7,0.5,0.800286215538847,0.21500000000000002
6418,120,30,0.3,5,0.7,0.7,,
6419,120,30,0.3,5,0.7,0.9,0.8275336700336702,0.21333333333333332
6420,120,30,0.3,5,0.9,0.1,,
6421,120,30,0.3,5,0.9,0.3,0.7992270531400967,0.22666666666666666
6422,120,30,0.3,5,0.9,0.5,0.7601565497321016,0.24
6423,120,30,0.3,5,0.9,0.7,,
6424,120,30,0.3,5,0.9,0.9,0.7348461007591442,0.1816666666666667
6425,120,30,0.3,7,0.1,0.1,,
6426,120,30,0.3,7,0.1,0.3,,
6427,120,30,0.3,7,0.1,0.5,,
6428,120,30,0.3,7,0.1,0.7,,
6429,120,30,0.3,7,0.1,0.9,,
6430,120,30,0.3,7,0.3,0.1,,
6431,120,30,0.3,7,0.3,0.3,,
6432,120,30,0.3,7,0.3,0.5,,
6433,120,30,0.3,7,0.3,0.7,,
6434,120,30,0.3,7,0.3,0.9,,
6435,120,30,0.3,7,0.5,0.1,,
6436,120,30,0.3,7,0.5,0.3,,
6437,120,30,0.3,7,0.5,0.5,,
6438,120,30,0.3,7,0.5,0.7,,
6439,120,30,0.3,7,0.5,0.9,,
6440,120,30,0.3,7,0.7,0.1,,
6441,120,30,0.3,7,0.7,0.3,,
6442,120,30,0.3,7,0.7,0.5,,
6443,120,30,0.3,7,0.7,0.7,,
6444,120,30,0.3,7,0.7,0.9,,
6445,120,30,0.3,7,0.9,0.1,,
6446,120,30,0.3,7,0.9,0.3,,
6447,120,30,0.3,7,0.9,0.5,,
6448,120,30,0.3,7,0.9,0.7,,
6449,120,30,0.3,7,0.9,0.9,,
6450,120,30,0.3,9,0.1,0.1,,
6451,120,30,0.3,9,0.1,0.3,,
6452,120,30,0.3,9,0.1,0.5,,
6453,120,30,0.3,9,0.1,0.7,,
6454,120,30,0.3,9,0.1,0.9,,
6455,120,30,0.3,9,0.3,0.1,,
6456,120,30,0.3,9,0.3,0.3,,
6457,120,30,0.3,9,0.3,0.5,,
6458,120,30,0.3,9,0.3,0.7,,
6459,120,30,0.3,9,0.3,0.9,,
6460,120,30,0.3,9,0.5,0.1,,
6461,120,30,0.3,9,0.5,0.3,,
6462,120,30,0.3,9,0.5,0.5,,
6463,120,30,0.3,9,0.5,0.7,,
6464,120,30,0.3,9,0.5,0.9,,
6465,120,30,0.3,9,0.7,0.1,,
6466,120,30,0.3,9,0.7,0.3,,
6467,120,30,0.3,9,0.7,0.5,,
