total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
1643,40,0,0.25,15,9,0.946,3.1657,0.9458
1643,40,0,0.25,17,9,0.9391,3.1652,0.9389
1643,40,0,0.25,19,9,0.9475,3.1628,0.9473
1643,40,0,0.3,3,9,0.9373,3.1655,0.937
1643,40,0,0.3,5,9,0.9352,3.1673,0.935
1643,40,0,0.3,7,9,0.934,3.1664,0.9338
1643,40,0,0.3,9,9,0.9339,3.1656,0.9338
1643,40,0,0.3,11,9,0.9438,3.165,0.9436
1643,40,0,0.3,13,9,0.9405,3.1651,0.9404
1643,40,0,0.3,15,9,0.9462,3.1684,0.9462
1643,40,0,0.3,17,9,0.9274,3.1673,0.9272
1643,40,0,0.3,19,9,0.9414,3.165,0.9412
1643,40,0,0.35,3,9,0.9308,3.1648,0.9308
1643,40,0,0.35,5,9,0.9394,3.168,0.9392
1643,40,0,0.35,7,9,0.942,3.165,0.9419
1643,40,0,0.35,9,9,0.9364,3.1667,0.9362
1643,40,0,0.35,11,9,0.9373,3.1682,0.9372
1643,40,0,0.35,13,9,0.9337,3.167,0.9335
1643,40,0,0.35,15,9,0.926,3.1686,0.926
1643,40,0,0.35,17,9,0.9436,3.1676,0.9435
1643,40,0,0.35,19,9,0.9356,3.1644,0.9355
1643,40,0,0.4,3,9,0.9505,3.1674,0.9506
1643,40,0,0.4,5,9,0.9313,3.1667,0.9309
1643,40,0,0.4,7,9,0.9447,3.167,0.9447
1643,40,0,0.4,9,9,0.9476,3.1675,0.9476
1643,40,0,0.4,11,9,0.9234,3.1673,0.9233
1643,40,0,0.4,13,9,0.9447,3.1665,0.9445
1643,40,0,0.4,15,9,0.9293,3.169,0.9292
1643,40,0,0.4,17,9,0.9408,3.1673,0.9407
1643,40,0,0.4,19,9,0.9329,3.1649,0.9327
1643,40,0,0.45,3,9,0.945,3.1667,0.9449
1643,40,0,0.45,5,9,0.9302,3.1653,0.9301
1643,40,0,0.45,7,9,0.9431,3.1633,0.943
1643,40,0,0.45,9,9,0.9268,3.1661,0.9267
1643,40,0,0.45,11,9,0.9426,3.1681,0.9425
1643,40,0,0.45,13,9,0.9403,3.1682,0.9402
1643,40,0,0.45,15,9,0.9384,3.1651,0.9382
1643,40,0,0.45,17,9,0.9392,3.1645,0.9391
1643,40,0,0.45,19,9,0.9319,3.168,0.9319
1643,40,0,0.5,3,9,0.9442,3.1659,0.944
1643,40,0,0.5,5,9,0.9449,3.1685,0.9449
1643,40,0,0.5,7,9,0.9385,3.1651,0.9385
1643,40,0,0.5,9,9,0.9376,3.1673,0.9375
1643,40,0,0.5,11,9,0.9484,3.1665,0.9482
1643,40,0,0.5,13,9,0.9289,3.1667,0.9288
1643,40,0,0.5,15,9,0.9396,3.1672,0.9395
1643,40,0,0.5,17,9,0.9338,3.1643,0.9336
1643,40,0,0.5,19,9,0.9354,3.163,0.935
1643,40,0,0.55,3,9,0.9359,3.1666,0.9358
1643,40,0,0.55,5,9,0.9478,3.1643,0.9478
1643,40,0,0.55,7,9,0.9435,3.1684,0.9433
1643,40,0,0.55,9,9,0.9397,3.1638,0.9396
1643,40,0,0.55,11,9,0.9394,3.1651,0.9391
1643,40,0,0.55,13,9,0.9323,3.168,0.9323
1643,40,0,0.55,15,9,0.9402,3.1654,0.94
1643,40,0,0.55,17,9,0.943,3.1661,0.9429
1643,40,0,0.55,19,9,0.9418,3.1686,0.9417
1643,40,0,0.6,3,9,0.9397,3.1655,0.9394
1643,40,0,0.6,5,9,0.9382,3.1687,0.9382
1643,40,0,0.6,7,9,0.9433,3.1643,0.9431
1643,40,0,0.6,9,9,0.9323,3.1653,0.932
1643,40,0,0.6,11,9,0.9298,3.1677,0.9297
1643,40,0,0.6,13,9,0.9474,3.1673,0.9474
1643,40,0,0.6,15,9,0.944,3.1686,0.944
1643,40,0,0.6,17,9,0.9339,3.1686,0.9338
1643,40,0,0.6,19,9,0.936,3.1655,0.9358
1643,40,0,0.65,3,9,0.9436,3.1662,0.9439
1643,40,0,0.65,5,9,0.9513,3.1679,0.9513
1643,40,0,0.65,7,9,0.9437,3.1662,0.9435
1643,40,0,0.65,9,9,0.9316,3.1671,0.9315
1643,40,0,0.65,11,9,0.9306,3.1681,0.9305
1643,40,0,0.65,13,9,0.9388,3.1675,0.9386
1643,40,0,0.65,15,9,0.9492,3.1692,0.9493
1643,40,0,0.65,17,9,0.9417,3.1683,0.9416
1643,40,0,0.65,19,9,0.9395,3.1674,0.9394
1643,40,0,0.7,3,9,0.9379,3.1661,0.9377
1643,40,0,0.7,5,9,0.9366,3.1694,0.9365
1643,40,0,0.7,7,9,0.937,3.1663,0.9368
1643,40,0,0.7,9,9,0.9498,3.1684,0.9497
1643,40,0,0.7,11,9,0.9357,3.1676,0.9356
1643,40,0,0.7,13,9,0.9373,3.1673,0.9373
1643,40,0,0.7,15,9,0.9468,3.1647,0.9467
1643,40,0,0.7,17,9,0.926,3.1652,0.9257
1643,40,0,0.7,19,9,0.9399,3.1639,0.9396
1643,40,0,0.75,3,9,0.9473,3.1654,0.9468
1643,40,0,0.75,5,9,0.9225,3.1683,0.9223
1643,40,0,0.75,7,9,0.9334,3.1667,0.9333
1643,40,0,0.75,9,9,0.9368,3.1666,0.9366
1643,40,0,0.75,11,9,0.938,3.1673,0.938
1643,40,0,0.75,13,9,0.9366,3.1632,0.9363
1643,40,0,0.75,15,9,0.9481,3.1684,0.948
1643,40,0,0.75,17,9,0.9348,3.1642,0.9345
1643,40,0,0.75,19,9,0.9398,3.1649,0.9396
1643,40,0,0.8,3,9,0.9349,3.1674,0.9346
1643,40,0,0.8,5,9,0.9352,3.164,0.935
