total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.2,0.4,5,7,0.94,2.7299,0.9318
50,20,0.2,0.4,5,9,0.94,3.1426,0.9395
50,20,0.2,0.4,5,11,0.96,3.3488,0.9561
50,20,0.2,0.4,7,3,0.9486,1.5486,0.9463
50,20,0.2,0.4,7,5,0.9314,2.2161,0.9238
50,20,0.2,0.4,7,7,0.9514,2.7026,0.9445
50,20,0.2,0.4,7,9,0.9571,3.0277,0.952
50,20,0.2,0.4,7,11,0.9543,3.3493,0.9389
50,20,0.2,0.4,9,3,0.9578,1.5747,0.9576
50,20,0.2,0.4,9,5,0.9489,2.3079,0.9484
50,20,0.2,0.4,9,7,0.9422,2.6073,0.9395
50,20,0.2,0.4,9,9,0.9578,3.1154,0.9563
50,20,0.2,0.4,9,11,0.9756,3.3182,0.9732
50,20,0.2,0.4,11,3,0.9455,1.5501,0.9451
50,20,0.2,0.4,11,5,0.9018,2.2928,0.8967
50,20,0.2,0.4,11,7,0.9345,2.7368,0.9324
50,20,0.2,0.4,11,9,0.9709,3.0985,0.9704
50,20,0.2,0.4,11,11,0.96,3.1792,0.9561
50,20,0.2,0.6,3,3,0.8933,1.586,0.8917
50,20,0.2,0.6,3,5,0.9667,2.2661,0.9609
50,20,0.2,0.6,3,7,0.9533,2.7939,0.9498
50,20,0.2,0.6,3,9,0.9667,3.1091,0.9714
50,20,0.2,0.6,3,11,0.9733,3.2815,0.9677
50,20,0.2,0.6,5,3,0.92,1.5478,0.92
50,20,0.2,0.6,5,5,0.96,2.2833,0.958
50,20,0.2,0.6,5,7,0.936,2.7813,0.9351
50,20,0.2,0.6,5,9,0.96,3.0316,0.958
50,20,0.2,0.6,5,11,0.98,3.3356,0.9781
50,20,0.2,0.6,7,3,0.8971,1.5834,0.8947
50,20,0.2,0.6,7,5,0.9343,2.2441,0.9341
50,20,0.2,0.6,7,7,0.9514,2.7007,0.9432
50,20,0.2,0.6,7,9,0.94,3.1157,0.9379
50,20,0.2,0.6,7,11,0.9486,3.1181,0.9394
50,20,0.2,0.6,9,3,0.9289,1.5504,0.9286
50,20,0.2,0.6,9,5,0.9289,2.2617,0.9243
50,20,0.2,0.6,9,7,0.9489,2.722,0.94
50,20,0.2,0.6,9,9,0.9444,3.0628,0.933
50,20,0.2,0.6,9,11,0.9733,3.3277,0.9726
50,20,0.2,0.6,11,3,0.9,1.5633,0.8991
50,20,0.2,0.6,11,5,0.9327,2.2597,0.9266
50,20,0.2,0.6,11,7,0.9255,2.7112,0.9175
50,20,0.2,0.6,11,9,0.9636,3.0905,0.9588
50,20,0.2,0.6,11,11,0.9545,3.3177,0.9447
50,20,0.2,0.8,3,3,0.96,1.5834,0.9579
50,20,0.2,0.8,3,5,0.9467,2.2975,0.9439
50,20,0.2,0.8,3,7,0.92,2.6731,0.8926
50,20,0.2,0.8,3,9,0.9667,3.1055,0.9623
50,20,0.2,0.8,3,11,0.96,3.1389,0.9511
50,20,0.2,0.8,5,3,0.908,1.5314,0.9055
50,20,0.2,0.8,5,5,0.928,2.2225,0.9231
50,20,0.2,0.8,5,7,0.952,2.6901,0.9463
50,20,0.2,0.8,5,9,0.976,2.9091,0.9653
50,20,0.2,0.8,5,11,0.964,3.3854,0.9653
50,20,0.2,0.8,7,3,0.9143,1.5687,0.9124
50,20,0.2,0.8,7,5,0.9514,2.2552,0.9458
50,20,0.2,0.8,7,7,0.9314,2.759,0.9245
50,20,0.2,0.8,7,9,0.94,3.0451,0.9389
50,20,0.2,0.8,7,11,0.9486,3.186,0.9296
50,20,0.2,0.8,9,3,0.8867,1.5683,0.8862
50,20,0.2,0.8,9,5,0.9022,2.271,0.8962
50,20,0.2,0.8,9,7,0.9533,2.7458,0.95
50,20,0.2,0.8,9,9,0.9644,3.1254,0.9627
50,20,0.2,0.8,9,11,0.9556,3.307,0.9364
50,20,0.2,0.8,11,3,0.9327,1.5827,0.9325
50,20,0.2,0.8,11,5,0.9582,2.1746,0.9483
50,20,0.2,0.8,11,7,0.9545,2.7759,0.9538
50,20,0.2,0.8,11,9,0.9564,3.0663,0.9527
50,20,0.2,0.8,11,11,0.9618,3.2551,0.9586
50,20,0.4,0.2,3,3,0.8867,1.5869,0.8867
50,20,0.4,0.2,3,5,0.9333,2.2977,0.9275
50,20,0.4,0.2,3,7,0.9067,2.6506,0.8882
50,20,0.4,0.2,3,9,0.9133,3.0972,0.9081
50,20,0.4,0.2,3,11,0.9533,3.3218,0.9495
50,20,0.4,0.2,5,3,0.9,1.578,0.8991
50,20,0.4,0.2,5,5,0.924,2.2387,0.9136
50,20,0.4,0.2,5,7,0.924,2.7581,0.9149
50,20,0.4,0.2,5,9,0.932,3.0826,0.9243
50,20,0.4,0.2,5,11,0.948,3.3567,0.9447
50,20,0.4,0.2,7,3,0.9086,1.5846,0.9085
50,20,0.4,0.2,7,5,0.9314,2.2239,0.9207
50,20,0.4,0.2,7,7,0.9229,2.6526,0.9233
50,20,0.4,0.2,7,9,0.9371,3.0918,0.9344
50,20,0.4,0.2,7,11,0.9229,3.3394,0.9273
50,20,0.4,0.2,9,3,0.8822,1.5869,0.882
50,20,0.4,0.2,9,5,0.9356,2.3013,0.9305
50,20,0.4,0.2,9,7,0.9356,2.7856,0.9358
50,20,0.4,0.2,9,9,0.96,3.0384,0.957
50,20,0.4,0.2,9,11,0.9333,3.2599,0.9208
50,20,0.4,0.2,11,3,0.8764,1.5379,0.8736
