total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.2,0.6,3,3,0.9533,1.5857,0.9532
50,20,0.2,0.6,3,5,0.96,2.2424,0.9619
50,20,0.2,0.6,3,7,0.9933,2.7558,0.9913
50,20,0.2,0.6,3,9,0.9333,3.0768,0.9322
50,20,0.2,0.6,3,11,0.98,3.2428,0.9634
50,20,0.2,0.6,5,3,0.944,1.5667,0.9422
50,20,0.2,0.6,5,5,0.952,2.2,0.943
50,20,0.2,0.6,5,7,0.972,2.6567,0.9713
50,20,0.2,0.6,5,9,0.964,2.9675,0.96
50,20,0.2,0.6,5,11,0.976,3.3454,0.9758
50,20,0.2,0.6,7,3,0.0,0.0,0.0
50,20,0.2,0.6,7,5,0.0,0.0,0.0
50,20,0.2,0.6,7,7,0.9686,2.6894,0.9637
50,20,0.2,0.6,7,9,0.98,3.0546,0.9761
50,20,0.2,0.6,7,11,0.0,0.0,0.0
50,20,0.2,0.6,9,3,0.0,0.0,0.0
50,20,0.2,0.6,9,5,0.0,0.0,0.0
50,20,0.2,0.6,9,7,0.0,0.0,0.0
50,20,0.2,0.6,9,9,0.0,0.0,0.0
50,20,0.2,0.6,9,11,0.0,0.0,0.0
50,20,0.2,0.6,11,3,0.0,0.0,0.0
50,20,0.2,0.6,11,5,0.0,0.0,0.0
50,20,0.2,0.6,11,7,0.0,0.0,0.0
50,20,0.2,0.6,11,9,0.0,0.0,0.0
50,20,0.2,0.6,11,11,0.0,0.0,0.0
50,20,0.2,0.8,3,3,0.9333,1.5429,0.9321
50,20,0.2,0.8,3,5,0.9133,2.2852,0.9122
50,20,0.2,0.8,3,7,0.9667,2.7064,0.9667
50,20,0.2,0.8,3,9,0.9533,2.9544,0.9425
50,20,0.2,0.8,3,11,0.94,3.2502,0.9424
50,20,0.2,0.8,5,3,0.952,1.5826,0.9516
50,20,0.2,0.8,5,5,0.976,2.3017,0.9745
50,20,0.2,0.8,5,7,0.956,2.7266,0.9499
50,20,0.2,0.8,5,9,0.0,0.0,0.0
50,20,0.2,0.8,5,11,0.956,3.1687,0.9564
50,20,0.2,0.8,7,3,0.0,0.0,0.0
50,20,0.2,0.8,7,5,0.9457,2.2408,0.9435
50,20,0.2,0.8,7,7,0.0,0.0,0.0
50,20,0.2,0.8,7,9,0.0,0.0,0.0
50,20,0.2,0.8,7,11,0.0,0.0,0.0
50,20,0.2,0.8,9,3,0.0,0.0,0.0
50,20,0.2,0.8,9,5,0.0,0.0,0.0
50,20,0.2,0.8,9,7,0.0,0.0,0.0
50,20,0.2,0.8,9,9,0.0,0.0,0.0
50,20,0.2,0.8,9,11,0.0,0.0,0.0
50,20,0.2,0.8,11,3,0.0,0.0,0.0
50,20,0.2,0.8,11,5,0.0,0.0,0.0
50,20,0.2,0.8,11,7,0.0,0.0,0.0
50,20,0.2,0.8,11,9,0.0,0.0,0.0
50,20,0.2,0.8,11,11,0.0,0.0,0.0
50,20,0.4,0.2,3,3,0.98,1.495,0.9793
50,20,0.4,0.2,3,5,0.9733,2.2581,0.9747
50,20,0.4,0.2,3,7,0.98,2.6646,0.9835
50,20,0.4,0.2,3,9,0.0,0.0,0.0
50,20,0.4,0.2,3,11,1.0,3.2237,1.0
50,20,0.4,0.2,5,3,0.968,1.5847,0.9676
50,20,0.4,0.2,5,5,0.984,2.2869,0.9863
50,20,0.4,0.2,5,7,0.992,2.7645,0.9909
50,20,0.4,0.2,5,9,0.984,3.0256,0.9862
50,20,0.4,0.2,5,11,0.968,3.1773,0.9501
50,20,0.4,0.2,7,3,0.0,0.0,0.0
50,20,0.4,0.2,7,5,0.9886,2.2842,0.9895
50,20,0.4,0.2,7,7,0.0,0.0,0.0
